,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,multiplayer,singleplayer,viewconut,likecount,commentcount,videotitle,published,description
934,934,934,934,936,Mario Party: Island Tour,3DS,2013.0,Misc,Nintendo,0.61,0.59,0.55,0.11,1.85,True,True,123302.0,1271.0,408.0,Mario Party Star Rush Review,2016-11-16T23:30:00Z,"Boring game modes and repetition make Mario Party Star Rush feel like an after-after-after party.

Watch more IGN Game Reviews here!
https://www.youtube.com/watch?v=fuEtg6NERn8&list=PLraFbwCoisJBTl0oXn8UoUam5HXWUZ7ES&index=1

7 Minutes of Mario Party: Star Rush:
https://www.youtube.com/watch?v=3dBjgzvY9h0

Watch the latest video game and movie trailers here!
https://www.youtube.com/watch?v=RY-zYtj-2dU&index=1&list=PLraFbwCoisJAvwhU-EjfZNFqj5jlAk8hk

------------------------------­----
Follow IGN for more!
------------------------------­----

IGN OFFICIAL APP: http://www.ign.com/mobile
FACEBOOK: https://www.facebook.com/ign
TWITTER: https://twitter.com/ign
INSTAGRAM: https://instagram.com/igndotcom/?hl=en
WEBSITE: http://www.ign.com/
GOOGLE+: https://plus.google.com/+IGN

#ign #review #marioparty"
935,935,935,935,937,Jak 3,PS2,2004.0,Platform,Sony Computer Entertainment,1.33,0.49,0.0,0.03,1.85,False,True,74957.0,703.0,242.0,Jak 3 PlayStation 2 Review - Video Review,2011-06-23T10:02:30Z,None
936,936,936,936,938,Rayman Raving Rabbids 2,Wii,2007.0,Misc,Ubisoft,0.83,0.82,0.0,0.2,1.85,True,True,34174.0,163.0,20.0,Rayman Raving Rabbids Nintendo Wii Video - Video Review,2011-05-19T07:29:48Z,None
937,937,937,937,939,Kingdom Hearts: Chain of Memories,GBA,2004.0,Role-Playing,Square Enix,1.26,0.18,0.35,0.06,1.85,True,True,17974.0,66.0,9.0,Kingdom Hearts RE:  Chain of Memories PlayStation 2,2011-05-21T00:35:14Z,None
938,938,938,938,940,Pinball,NES,1984.0,Action,Nintendo,0.8,0.19,0.83,0.03,1.85,,,72222.0,608.0,154.0,"Pinball Arcade (PS4, PC) Video Review",2013-11-19T01:54:48Z,Check out our review of the free-to-play pinball sim for PS4 and PC.
939,939,939,939,941,inFAMOUS 2,PS3,2011.0,Action,Sony Computer Entertainment,1.05,0.49,0.08,0.23,1.85,False,True,1010258.0,6955.0,4598.0,Infamous 2 Video Review,2011-05-27T17:15:28Z,IGN gives its video review of Infamous 2. Is the sequel to the hot PlayStation 3 game good? Cole's adventure in New Marais joins the top echelon of PS3 exclusives.
940,940,940,940,942,Gran Turismo Concept 2001 Tokyo,PS2,2001.0,Racing,Unknown,0.0,1.1,0.42,0.33,1.84,,,2894.0,8.0,1.0,Gran Turismo Concept 2001 Tokyo PlayStation 2,2011-05-21T21:15:13Z,None
941,941,941,941,943,Demon's Souls,PS3,2009.0,Role-Playing,Namco Bandai Games,0.97,0.34,0.35,0.18,1.84,True,True,906372.0,17053.0,1786.0,Demon's Souls Remake Review (PS5),2020-11-16T22:00:01Z,"The return to Boletaria is a welcome one. Demon's Souls Remake on the PlayStation 5 shines bright as one of the first true showcases of what this current console generation is capable of, on top of being a faithful recreation of one of the PS3's best action RPGs. 

Reviewed by Mitchell Saltzman on PlayStation 5.

From PlayStation Studios and Bluepoint Games comes a remake of the PlayStation classic, Demon’s Souls. Entirely rebuilt from the ground up and masterfully enhanced, this remake introduces the horrors of a fog-laden, dark fantasy land to a whole new generation of gamers. Those who’ve faced its trials and tribulations before, can once again challenge the darkness in stunning visual quality and incredible performance.

#ign"
942,942,942,942,944,NCAA Football 06,PS2,2005.0,Sports,Electronic Arts,1.53,0.05,0.0,0.25,1.84,True,True,17841.0,124.0,32.0,NCAA Football 06 PlayStation 2 Trailer,2011-05-19T20:50:25Z,None
943,943,943,943,945,"Hey You, Pikachu!",N64,1998.0,Simulation,Nintendo,0.83,0.06,0.93,0.0,1.83,False,True,2225849.0,27660.0,5018.0,"Pokemon: Let's Go, Pikachu and Eevee Review",2018-11-13T14:00:09Z,"Powerful friends and new mechanics make for a delightful return to the Kanto region in Pokemon: Let's Go, Pikachu and Eevee.

35 Minutes of New Pokemon: Let's Go, Pikachu! Gameplay - Nintendo Treehouse Live:
https://www.youtube.com/watch?v=pyqyIroMZf0

Why the Recent Pokemon: Let's Go Interview Upset Fans:
https://www.youtube.com/watch?v=J1sog_OP2SU

------------------------------­----
Follow IGN for more!
------------------------------­----

YOUTUBE: https://www.youtube.com/user/ignentertainment?sub_confirmation=1
IGN OFFICIAL APP: http://www.ign.com/mobile
FACEBOOK: https://www.facebook.com/ign
TWITTER: https://twitter.com/ign
INSTAGRAM: https://instagram.com/igndotcom/?hl=en
WEBSITE: http://www.ign.com/
GOOGLE+: https://plus.google.com/+IGN

#ign #pokemon #gaming"
944,944,944,944,946,2 Games in 1: Sonic Advance & ChuChu Rocket!,GBA,2005.0,Misc,THQ,1.31,0.49,0.0,0.03,1.83,,,6637.0,48.0,40.0,Chu Chu Rocket - Debut Trailer,2010-10-22T17:49:43Z,"Take the beloved Dreamcast game Chu Chu Rocket with you wherever you want on the iPod and iPad. Now the famous classic is mobile.

Get more at:
http://www.ign.com

Want this week's top videos? Sign up:
http://go.ign.com/VideoRound-up"
945,945,945,945,947,World of Warcraft: Mists of Pandaria,PC,2012.0,Role-Playing,Activision,0.84,0.76,0.0,0.23,1.83,True,False,369336.0,1829.0,1273.0,World of Warcraft: Mists of Pandaria Review - IGN Review,2012-10-04T23:29:29Z,"Full review @ign.com
http://go.ign.com/QK6ZcP

Blizzard delivers plenty of content and some of the best questing yet in WoW.

Subscribe to IGN's channel for reviews, news, and all things gaming: http://www.youtube.com/subscription_center?add_user=ignentertainment

World of Warcraft: Mists of Pandaria Review - IGN Review"
946,946,946,946,948,Jet Moto,PS,1996.0,Racing,Sony Computer Entertainment,1.33,0.4,0.03,0.07,1.83,,,394.0,0.0,0.0,Jet Moto PlayStation Gameplay - Jet Moto movie_1997_12_17_1,2011-05-20T13:55:46Z,None
947,947,947,947,949,Just Cause 3,PS4,2015.0,Action,Square Enix,0.46,1.02,0.07,0.28,1.83,False,True,684583.0,6739.0,1022.0,Just Cause 3 PC Review,2015-12-01T00:00:00Z,"This giant open-world playground is full of explosive action.

------------------------------­----
Follow IGN for more!
------------------------------­----

YOUTUBE: https://www.youtube.com/user/ignentertainment?sub_confirmation=1
IGN OFFICIAL APP: http://www.ign.com/mobile
FACEBOOK: https://www.facebook.com/ign
TWITTER: https://twitter.com/ign
INSTAGRAM: https://instagram.com/igndotcom/?hl=en
WEBSITE: http://www.ign.com/
GOOGLE+: https://plus.google.com/+IGN"
948,948,948,948,950,Secret of Mana,SNES,1993.0,Role-Playing,SquareSoft,0.25,0.07,1.49,0.02,1.83,True,True,352403.0,2842.0,823.0,Secret of Mana HD Remaster Review,2018-02-15T05:00:01Z,"Fight snoring goblins and fluffy bunnies in this clumsy but cute HD remaster of Secret of Mana.

Secret of Mana Graphics Comparison: 1993 vs. 2018:
https://www.youtube.com/watch?v=LHetUy4d-pM

Subscribe to IGN for more!
http://www.youtube.com/user/IGNentertainment?sub_confirmation=1

------------------------------­----
Follow IGN for more!
------------------------------­----

YOUTUBE: https://www.youtube.com/user/ignentertainment?sub_confirmation=1
IGN OFFICIAL APP: http://www.ign.com/mobile
FACEBOOK: https://www.facebook.com/ign
TWITTER: https://twitter.com/ign
INSTAGRAM: https://instagram.com/igndotcom/?hl=en
WEBSITE: http://www.ign.com/
GOOGLE+: https://plus.google.com/+IGN"
949,949,949,949,951,The Orange Box,X360,2007.0,Shooter,Electronic Arts,1.09,0.54,0.02,0.17,1.83,True,True,587984.0,3967.0,2222.0,The Orange Box Video Review,2008-08-06T00:09:19Z,Five great games. One Box. Hot damn!
950,950,950,950,952,Air Combat,PS,1995.0,Simulation,Sony Computer Entertainment,0.92,0.33,0.52,0.05,1.83,True,True,493723.0,3420.0,1450.0,Ace Combat 7: Skies Unknown Review,2019-01-19T00:03:26Z,"Ace Combat 7: Skies Unknown reviewed by Mike Epstein on PlayStation 4 and Xbox One. Also available on PC. For more info read the full review on IGN.com. 

The First 15 Minutes of Ace Combat 7: Skies Unknown Gameplay - 4K 60fps
https://www.youtube.com/watch?v=yEnKD2QnWlo

Ace Combat 7: Skies Unknown Customization Trailer:
https://www.youtube.com/watch?v=A3zawYwr9T8

Subscribe to IGN for more!
http://www.youtube.com/user/IGNentertainment?sub_confirmation=1

---------------------------------
Watch more on IGN here!
---------------------------------

DAILY FIX: https://www.youtube.com/watch?v=-_e1aXYckPE&list=PLraFbwCoisJCYFqFP7e7UQnHHZL05LooZ&index=2&t=0s
GAME REVIEWS: https://www.youtube.com/watch?v=pCJmeQyJk1E&list=PLraFbwCoisJBTl0oXn8UoUam5HXWUZ7ES&t=0s&index=2
MOVIE REVIEWS: https://www.youtube.com/watch?v=pCJmeQyJk1E&list=PLraFbwCoisJBTl0oXn8UoUam5HXWUZ7ES&t=0s&index=2
TRAILERS: https://www.youtube.com/watch?v=hr1dfwy4n90&list=PLraFbwCoisJA6xInpo8WhMSrR3Y7CjatL&index=2
NEWS: https://www.youtube.com/watch?v=Ctgzg7MZiZ8&list=PLyN6dWP9XPgpzD7LJttHSs_peWliw7QSW

#ign #acecombat7 #gaming"
951,951,951,951,953,Kirby: Triple Deluxe,3DS,2014.0,Platform,Nintendo,0.61,0.34,0.79,0.09,1.82,True,True,150907.0,867.0,1853.0,Kirby: Triple Deluxe - Review,2014-04-28T15:00:05Z,"Kirby Triple Deluxe may look great and has some clever ideas for how to use 3D, but falls into a rut of simple platforming and puzzles that rarely require any thought or skill."
952,952,952,952,954,Sonic & Knuckles,GEN,1994.0,Platform,Sega,1.24,0.43,0.03,0.12,1.82,True,True,81338.0,2994.0,395.0,Sonic Actor's Favorite Sonic Games,2020-02-10T12:00:00Z,"From Sonic the Hedgehog 2 on the Game Gear to Sonic Mania, Ben Schwartz tells us all about his favourite Sonic games."
953,953,953,953,955,Namco Museum,PS2,2001.0,Misc,Namco Bandai Games,1.73,0.07,0.0,0.02,1.82,True,True,498.0,3.0,0.0,Namco Museum Dreamcast Gameplay_2000_07_10,2011-05-20T10:52:41Z,None
954,954,954,954,956,The Sims: Hot Date,PC,2001.0,Simulation,Electronic Arts,1.81,0.0,0.0,0.0,1.82,False,True,874188.0,1251.0,83.0,Playboy: The Mansion PlayStation 2 Gameplay_2005_01_19_1,2011-06-23T10:02:30Z,None
955,955,955,955,957,Metroid Prime 3: Corruption,Wii,2007.0,Shooter,Nintendo,0.91,0.74,0.07,0.09,1.82,False,True,262536.0,1479.0,389.0,Metroid Prime 3: Corruption Nintendo Wii Review - Video,2011-06-23T10:02:30Z,None
956,956,956,956,958,Dragon Quest VI: Realms of Revelation,DS,2010.0,Role-Playing,Nintendo,0.22,0.21,1.35,0.03,1.81,False,True,188250.0,737.0,479.0,Dragon Quest VI Video Review,2011-02-18T23:08:08Z,"IGN gives its video review of the classic RPG Dragon Quest VI. DQVI has finally arrived from Japan, but was the game worth the lengthy wait?

IGN's YouTube is just a taste of our content. Get more:
http://www.ign.com

Want this week's top videos? Sign up:
http://go.ign.com/VideoRound-up"
957,957,957,957,959,The Evil Within,PS4,2014.0,Action,Bethesda Softworks,0.55,0.84,0.11,0.31,1.81,False,True,1417154.0,12367.0,3961.0,The Evil Within Review,2014-10-14T04:01:01Z,Resident Evil creator Shinji Mikami has returned to his survival horror roots. But can he still scare us?
958,958,958,958,960,DDRMAX2: Dance Dance Revolution,PS2,2003.0,Simulation,Konami Digital Entertainment,1.05,0.59,0.0,0.18,1.81,,,1182.0,4.0,1.0,Dance Dance Revolution Extreme 2 PlayStation 2 Gameplay,2011-06-16T08:56:49Z,None
959,959,959,959,961,Crazy Taxi,DC,2000.0,Racing,Sega,1.1,0.51,0.12,0.08,1.81,,,74823.0,670.0,415.0,Crazy Taxi: Debut Trailer,2010-10-13T20:51:37Z,The SEGA classic Crazy Taxi is back. See the debut trailer for the famous game which made cab rides far more interesting.
960,960,960,960,962,Virtua Fighter 4,PS2,2002.0,Fighting,Sega,0.78,0.44,0.56,0.04,1.81,,,39759.0,241.0,65.0,Virtua Fighter 5 PlayStation 3 Review - Video Review (HD),2011-06-23T10:02:30Z,None
961,961,961,961,963,Sly 2: Band of Thieves,PS2,2004.0,Platform,Sony Computer Entertainment,0.88,0.69,0.0,0.23,1.81,False,True,81228.0,920.0,121.0,Sly 2: Band of Thieves PlayStation 2 Trailer -,2011-06-16T18:06:38Z,None
962,962,962,962,964,Guitar Hero: World Tour,PS2,2008.0,Misc,Activision,1.0,0.03,0.0,0.77,1.8,True,True,145668.0,632.0,391.0,Guitar Hero World Tour Review,2008-10-28T01:02:58Z,"Neversoft returns to the stage with a solid, though somewhat disappointing, performance."
963,963,963,963,965,Sonic Advance 2,GBA,2002.0,Platform,Sega,0.93,0.59,0.21,0.07,1.8,True,True,141.0,3.0,0.0,Sonic Advance Game Boy Gameplay_2001_12_13_4,2011-05-21T20:50:49Z,None
964,964,964,964,966,Madden NFL 07,X360,2006.0,Sports,Electronic Arts,1.66,0.0,0.01,0.13,1.8,True,True,68360.0,352.0,82.0,Madden NFL 07 Xbox 360 Review - Video Review,2011-05-19T16:35:39Z,None
965,965,965,965,967,NBA 2K11,PS3,2010.0,Action,Take-Two Interactive,1.41,0.21,0.03,0.16,1.8,True,True,1139930.0,2833.0,2021.0,NBA 2K11: Video Review,2010-10-01T21:36:45Z,Is NBA 2K11 a worthy basketball game to have Michael Jordan on the cover? Watch IGN's video review NBA 2K11 and see if the game does MJ proud.
966,966,966,966,968,NFL GameDay 2000,PS,1999.0,Sports,989 Studios,1.0,0.68,0.0,0.12,1.8,True,True,84.0,0.0,0.0,NFL GameDay 2001 PlayStation Gameplay_2000_08_08_2,2011-05-20T11:23:00Z,None
967,967,967,967,969,Call of Duty: Black Ops 3,PS3,2015.0,Shooter,Activision,0.49,0.96,0.07,0.27,1.79,True,True,1358738.0,13680.0,6552.0,Call of Duty: Black Ops 3 Review,2015-11-07T22:42:20Z,"All three modes - multiplayer, the co-op campaign, and an upgraded Zombies - come together beautifully with interesting and fun new features.

Subscribe to IGN for more!
https://www.youtube.com/user/ignentertainment?sub_confirmation=1"
968,968,968,968,970,Disney's The Lion King,SNES,1994.0,Platform,Virgin Interactive,1.26,0.39,0.08,0.06,1.79,,,264221.0,4415.0,828.0,The Lion King (2019) - Review,2019-07-11T16:00:05Z,"Director Jon Favreau's worthwhile reimagining relies on nostalgia over risk-taking.

Spider-Man: Far From Home Review:
https://www.youtube.com/watch?v=jM-zayW8Z1Y

Toy Story 4 Review:
https://www.youtube.com/watch?v=wrw5PshF0cY

Subscribe to IGN for more!
http://www.youtube.com/user/IGNentertainment?sub_confirmation=1

---------------------------------
Watch more on IGN here!
---------------------------------

DAILY FIX: https://www.youtube.com/watch?v=-_e1aXYckPE&list=PLraFbwCoisJCYFqFP7e7UQnHHZL05LooZ&index=2&t=0s
GAME REVIEWS: https://www.youtube.com/watch?v=pCJmeQyJk1E&list=PLraFbwCoisJBTl0oXn8UoUam5HXWUZ7ES&t=0s&index=2
MOVIE REVIEWS: https://www.youtube.com/watch?v=pCJmeQyJk1E&list=PLraFbwCoisJBTl0oXn8UoUam5HXWUZ7ES&t=0s&index=2
TRAILERS: https://www.youtube.com/watch?v=hr1dfwy4n90&list=PLraFbwCoisJA6xInpo8WhMSrR3Y7CjatL&index=2
NEWS: https://www.youtube.com/watch?v=Ctgzg7MZiZ8&list=PLyN6dWP9XPgpzD7LJttHSs_peWliw7QSW

#ign #movies #entertainment"
969,969,969,969,971,Beyond: Two Souls,PS3,2013.0,Adventure,Sony Computer Entertainment,0.52,0.88,0.06,0.34,1.79,True,True,568576.0,4375.0,6031.0,IGN Reviews - Beyond: Two Souls - Video Review,2013-10-08T15:01:00Z,Does Quantic Dream's latest go beyond the heights of Heavy Rain?
970,970,970,970,972,Kinect Star Wars,X360,2012.0,Action,Microsoft Game Studios,1.05,0.57,0.03,0.14,1.78,,,257770.0,1049.0,901.0,Kinect: Star Wars - Video Review,2012-04-03T07:00:09Z,"IGN reviews the latest Xbox 360 game ""Kinect: Star Wars."" Older Star Wars fans might not find many redeemable qualities, but families and kids will likely enjoy many of this Kinect exclusive's mini-games.

Release Date: April 3, 2012
Exclusively on: Xbox 360
T for Teen: Mild Language, Mild Suggestive Themes, Violence
Genre: Action 
Publisher: Microsoft
Developer/Co-Developer: Terminal Reality / LucasArts
Local Play: 2 Co-op

Feel the force at IGN:
http://xbox360.ign.com/objects/077/077446.html

Subscribe to IGN's channel for reviews, guides, trailers and all things gaming: http://www.youtube.com/subscription_center?add_user=ignentertainment"
971,971,971,971,973,Midnight Club II,PS2,2003.0,Racing,Take-Two Interactive,1.25,0.29,0.0,0.24,1.78,True,True,944.0,1.0,2.0,Midnight Club II Xbox Gameplay_2003_06_05_2,2011-05-20T01:51:39Z,None
972,972,972,972,974,Dragon Quest Monsters: Joker,DS,2006.0,Role-Playing,Square Enix,0.23,0.03,1.49,0.03,1.78,True,True,25888.0,280.0,33.0,Dragon Quest Monsters: Joker Nintendo DS Trailer -,2011-05-21T00:49:40Z,None
973,973,973,973,975,SpongeBob SquarePants: SuperSponge,PS,2001.0,Action,THQ,1.12,0.58,0.0,0.08,1.78,False,True,96525.0,342.0,77.0,SpongeBob's Atlantis SquarePantis Nintendo DS,2011-05-21T00:43:32Z,None
974,974,974,974,976,The Getaway: Black Monday,PS2,2004.0,Action,Sony Computer Entertainment,0.39,1.01,0.02,0.36,1.78,False,True,5868.0,16.0,5.0,The Getaway: Black Monday PlayStation 2 Trailer - E3 2004,2011-05-19T22:52:41Z,None
975,975,975,975,977,Professor Layton and the Mask of Miracle,3DS,2011.0,Puzzle,Nintendo,0.32,0.95,0.36,0.14,1.78,False,True,109323.0,883.0,253.0,Professor Layton and the Miracle Mask Video Review - IGN Reviews,2012-10-29T19:25:06Z,"Click here for the trailer
http://bit.ly/SsTNsT

Layton's latest is easily one the most charming games of the year. Check out our video review for all the details!

Subscribe to IGN's channel for reviews, news, and all things gaming:
http://www.youtube.com/subscription_center?add_user=ignentertainment

Professor Layton and the Miracle Mask Video Review - IGN Reviews"
976,976,976,976,978,Just Cause 2,PS3,2010.0,Action,Square Enix,0.45,0.94,0.06,0.33,1.78,True,True,1594921.0,8938.0,4008.0,Just Cause 2 Review,2010-03-24T01:51:11Z,The island of Panau is your explosive playground.
977,977,977,977,979,Dragon's Dogma,PS3,2012.0,Role-Playing,Capcom,0.41,0.46,0.72,0.19,1.78,True,True,956468.0,4426.0,3483.0,Dragon's Dogma - Video Review,2012-05-21T19:38:43Z,"Capcom's open-world fantasy RPG has plenty of flaws, but still makes you want to give it a chance.

Head over to IGN for more Dragon's Dogma:
http://www.ign.com/games/dragons-dogma/xbox-360-105965

Subscribe to IGN's channel for reviews, news, and all things gaming: http://www.youtube.com/subscription_center?add_user=ignentertainment"
978,978,978,978,980,The Legend of Zelda: The Wind Waker,WiiU,2013.0,Action,Nintendo,0.93,0.57,0.14,0.13,1.77,True,True,731505.0,7530.0,3190.0,The Legend of Zelda: Wind Waker HD (1080p) - Video Review,2013-09-17T23:51:13Z,The Legend of Zelda: Wind Waker HD gives us a definitive version of one of the best 3D action games ever made.
979,979,979,979,981,50 Cent: Bulletproof,PS2,2005.0,Action,Vivendi Games,0.85,0.76,0.0,0.16,1.77,True,True,61374.0,552.0,75.0,50 Cent: Bulletproof PlayStation 2 Review - Video Review,2011-06-23T10:02:30Z,None
980,980,980,980,982,High School Musical: Sing It!,Wii,2007.0,Misc,Disney Interactive Studios,1.16,0.45,0.0,0.16,1.77,True,True,8140.0,34.0,7.0,High School Musical: Sing It! (game only) PlayStation 2,2011-05-21T00:38:23Z,None
981,981,981,981,983,Wii Party U,WiiU,2013.0,Misc,Nintendo,0.31,0.54,0.84,0.08,1.77,True,True,19924.0,207.0,58.0,Wii U Party Gameplay,2013-01-23T18:59:55Z,"More on this title here
https://www.youtube.com/watch?v=Une1DhYim30&list=UUKy1dAqELo0zrOtPkf0eTMw&index

Here's out first look at Wii U Party from the Nintendo Direct broadcast. Let the (mini) games begin!

Subscribe to IGN's channel for reviews, news, and all things gaming:
http://www.youtube.com/subscription_center?add_user=ignentertainment

Wii U Party Gameplay"
982,982,982,982,984,Madden NFL 25,PS3,2013.0,Sports,Electronic Arts,1.59,0.03,0.0,0.15,1.77,,,342672.0,2116.0,855.0,IGN Reviews - Madden NFL 25 - Review,2013-08-23T17:01:21Z,"Is the big anniversary edition everything we want in a football game?

Subscribe to IGN's channel for reviews, news, and all things gaming:http://www.youtube.com/subscription_center?add_user=ignentertainment"
983,983,983,983,985,Final Fantasy II,SNES,1991.0,Role-Playing,Square,0.24,0.09,1.33,0.12,1.77,False,True,408093.0,2321.0,1934.0,IGN Reviews - Final Fantasy XIII-2 Review - Does it Beat the Original?,2012-01-27T21:00:00Z,"Editor Ryan Clements, resident JRPG expert and fanboy gives the IGN review for Final Fantasy XIII-2. Is this new journey better than the last game or will it fail to satisfy the fans of the original? Set several years after Lightning and the heroes of the first game saved Cocoon, Lightning has now disappeared. That, combined with the mysterious appearance of monsters leads the hero Serah to set off in search of Lightning. 

Where's Lightning? Over at IGN of course!
http://ps3.ign.com/objects/097/097872.html

Subscribe to IGN's channel for reviews, news, and all things gaming: http://www.youtube.com/subscription_center?add_user=ignentertainment"
