,Name,multiplayer,singleplayer,awarded,Global_Sales,Genre__Action-Adventure,Genre__Adventure,Genre__Board+Game,Genre__Education,Genre__Fighting,Genre__MMO,Genre__Misc,Genre__Music,Genre__Party,Genre__Platform,Genre__Puzzle,Genre__Racing,Genre__Role-Playing,Genre__Shooter,Genre__Simulation,Genre__Sports,Genre__Strategy,Genre__Visual+Novel,Meta_Critic_Score,Meta_User_Score,N_Critic_Reviews,N_User_Reviews,Platform_PC,Platform_N64,Platform_PlayStation,Platform_DC,Platform_PS2,Platform_XB,Platform_GBA,Platform_GC,Platform_NDS,Platform_X360,Platform_PSP,Platform_NWii,Platform_PS3,Platform_3DS,Platform_PSV,Platform_WiiU,Platform_PS4,Platform_XOne,Platform_NS,Platform_PS5,Platform_XS,Platform_ST,Publisher_class,Developer_class,IP_class,Sales_label_q4,Sales_label_q10
538,Dragon Quest VI: Realms of Revelation,0,1,0.0,1.73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,78.0,8.4,41,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3,8
539,The Evil Within,0,1,0.0,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,7.5,107,812,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,3,9
541,Sly 2: Band of Thieves,0,1,0.0,1.88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,88.0,9.0,64,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,3,8
542,Sonic Advance 2,1,1,0.0,1.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,83.0,8.0,23,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,3,8
543,Beyond: Two Souls,1,1,1.0,1.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.66666666666667,7.866666666666667,143,865,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,1,3,3,8
545,Midnight Club II,1,1,0.0,2.28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,84.0,7.899999999999999,89,61,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,8
546,Dragon Quest Monsters: Joker,1,1,0.0,1.77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75.0,7.2,30,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,3,8
547,The Getaway: Black Monday,0,1,0.0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0,7.8,53,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,3,8
548,Just Cause 2,1,1,0.0,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.66666666666667,7.866666666666667,173,379,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,3,9
549,Dragon's Dogma,1,1,0.0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76.5,8.15,97,271,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,4,0,3,8
550,50 Cent: Bulletproof,1,1,0.0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.5,6.1,35,47,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8
551,Wii Party U,1,1,0.0,1.88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65.0,7.0,38,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,2,3,8
552,Final Fantasy II,0,1,0.0,2.78,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,63.0,6.9,31,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,8
553,Kirby 64: The Crystal Shards,1,1,0.0,1.77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,77.0,8.2,22,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,8
554,Dead or Alive 3,1,1,0.0,1.77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,8.6,35,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,8
558,The Urbz: Sims in the City,1,1,0.0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,70.0,7.775,99,35,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,9
559,Star Wars: Starfighter,1,1,0.0,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77.5,7.3,41,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,3,8
562,Cooking Mama 3: Shop & Chop,1,1,0.0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,65.0,5.9,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,8
563,Xenosaga Episode I: Der Wille zur Macht,0,1,0.0,1.74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,83.0,8.5,35,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,8
564,The Beatles: Rock Band,1,1,0.0,4.140000000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,88.66666666666667,8.0,161,60,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,3,2,3,9
565,Forza Motorsport 6,1,1,1.0,2.02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,87.0,7.7,86,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,2,3,8
566,Sonic Colors,1,1,0.0,3.03,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,78.5,8.15,84,216,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,3,9
567,Uncharted: Golden Abyss,0,1,1.0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,7.5,80,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,3,8
568,SSX Tricky,1,1,0.0,2.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,89.0,8.533333333333333,75,41,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,8
571,Crash Bandicoot: The Huge Adventure,0,1,0.0,1.73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,78.0,7.8,18,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,8
572,Dishonored,0,1,1.0,3.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.33333333333333,8.1,120,1204,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,1,3,9
573,The Order: 1886,0,1,0.0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,63.0,6.7,95,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,3,8
574,The Elder Scrolls Online,1,0,0.0,1.02,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,71.0,5.7,64,885,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,7
578,Ace Combat 5: The Unsung War,0,1,0.0,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,84.0,8.9,57,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,8
580,We Ski,1,1,0.0,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,67.0,8.1,32,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,3,8
581,NCAA Football 07,1,1,1.0,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,82.25,7.625,97,44,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,9
582,SOCOM 3: U.S. Navy SEALs,1,1,0.0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,82.0,8.8,59,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,3,8
583,Saints Row IV,1,1,0.0,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0,6.8,113,508,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,2,3,9
585,Sid Meier's Civilization V,1,1,0.0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90.0,8.0,70,566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,8
586,Star Wars Battlefront: Renegade Squadron,1,1,0.0,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,73.0,7.8,35,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,8
587,LEGO Batman 2: DC Super Heroes,1,1,0.0,6.409999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.75,7.174999999999999,103,82,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,3,3,3,3,9
588,The Sims: Superstar,0,1,0.0,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,79.0,7.6,20,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,8
590,Metroid Fusion,0,1,0.0,1.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0,9.0,44,83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,3,8
591,Shaun White Snowboarding: Road Trip,1,1,0.0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,78.0,8.7,28,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0,3,8
592,SSX 3,1,1,0.0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85.0,8.25,109,95,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,8
593,Big Beach Sports,1,1,0.0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44.0,7.9,17,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,3,8
594,Madden NFL 2001,1,1,0.0,3.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,86.33333333333333,6.7,52,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,9
595,Fight Night Round 3,1,1,0.0,5.550000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,8.319999999999999,190,66,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,9
599,NCAA Football 2004,1,1,0.0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90.33333333333331,7.8,44,65,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,8
600,Dying Light,1,1,0.0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.33333333333333,7.966666666666666,124,903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,2,0,3,9
601,Heavenly Sword,0,1,0.0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,8.1,64,112,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,3,8
603,NBA Ballers,1,1,0.0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,82.5,8.05,79,17,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,8
604,NBA Live 2003,1,1,0.0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,81.75,7.9,57,44,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,3,8
606,Ms. Pac-Man,1,1,0.0,1.65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,65.0,7.2,11,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,8
607,Mario Party 6,1,1,0.0,1.65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,71.0,8.0,33,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,3,8
608,Go Vacation,1,1,0.0,1.91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,63.0,8.05,55,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,3,0,3,8
610,Dragon Quest IV: Chapters of the Chosen,0,1,0.0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80.0,8.1,44,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3,8
611,Kirby & the Amazing Mirror,1,1,0.0,1.64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80.0,8.8,24,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,3,8
612,LEGO Pirates of the Caribbean: The Video Game,1,1,0.0,5.510000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.6,7.220000000000001,137,45,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3,3,0,3,9
613,Dig Dug,1,1,0.0,2.05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,65.0,6.8,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,8
615,Tiger Woods PGA Tour 2003,1,1,0.0,2.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,89.5,6.75,56,27,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,3,8
616,Prince of Persia: Warrior Within,0,1,0.0,2.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0,8.3,166,164,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,3,8
617,Kinectimals,0,1,0.0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,74.0,3.5,50,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,3,8
618,Until Dawn,0,1,1.0,1.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,8.3,105,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,3,8
621,Sonic Generations,1,1,0.0,4.15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,74.0,7.9,127,494,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,3,9
622,Tiger Woods PGA Tour 2004,1,1,0.0,2.5900000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,88.75,7.55,70,53,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,8
624,NCAA Football 2005,1,1,0.0,2.5200000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,88.33333333333333,8.333333333333334,76,34,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,8
625,Kirby Air Ride,1,1,0.0,1.62,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,61.0,8.1,28,46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,8
627,Pokemon Battle Revolution,1,1,0.0,1.59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,53.0,6.6,34,48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,3,3,8
628,NFL Street 2,1,1,0.0,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,77.33333333333333,7.666666666666667,101,19,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,8
629,Gears of War: Judgment,1,1,0.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,79.0,5.7,81,291,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,3,8
630,Super Mario Strikers,1,1,1.0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,76.0,8.6,39,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,3,8
631,Dance Dance Revolution: Hottest Party 2,1,1,0.0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69.0,6.8,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,2,3,8
632,Far Cry 2,1,1,1.0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85.0,6.466666666666666,158,673,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,3,2,3,9
634,Dragon Quest V: Hand of the Heavenly Bride,0,1,0.0,1.57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,84.0,8.6,46,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3,8
635,No Man's Sky,1,1,1.0,2.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.66666666666667,5.266666666666667,155,2262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3,8
636,ESPN NBA 2K5,1,1,0.0,2.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,84.0,7.65,52,38,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,3,8
638,Devil May Cry 4,0,1,0.0,2.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,8.466666666666667,145,193,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,4,2,3,8
639,SoulCalibur IV,1,1,1.0,3.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,7.85,127,53,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,9
640,Wolfenstein: The New Order,1,1,1.0,3.68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,79.66666666666667,8.1,114,868,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,1,3,9
641,Guitar Hero: On Tour Decades,0,1,0.0,1.57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,72.0,6.8,40,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,3,8
642,MySims Kingdom,0,1,0.0,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,67.0,7.35,28,12,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,3,9
643,Guitar Hero 5,1,1,0.0,4.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,86.66666666666667,6.533333333333334,148,54,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,4,3,2,3,9
644,Kingdom Hearts 3D: Dream Drop Distance,1,1,0.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75.0,8.3,54,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,2,3,8
646,Spyro 2: Season of Flame,0,1,0.0,1.58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76.0,6.9,18,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,8
647,NCAA Football 2002,1,1,0.0,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90.0,8.4,18,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,8
648,Conflict: Desert Storm,1,1,0.0,2.52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,60.66666666666666,8.200000000000001,43,52,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,8
649,Mario Party 7,1,1,0.0,1.57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,64.0,7.8,25,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,3,8
650,Pro Evolution Soccer 2013,1,1,0.0,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,81.33333333333333,7.1000000000000005,78,84,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,4,2,3,8
651,Smuggler's Run,1,1,0.0,1.57,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79.0,6.9,21,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,8
652,Twisted Metal,1,0,0.0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,7.9,69,118,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,3,8
653,Dark Souls III,1,1,1.0,3.32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,88.33333333333333,8.766666666666666,146,1126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,3,3,9
654,Mafia II,0,1,0.0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.33333333333333,8.033333333333333,186,614,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,3,9
656,Tom Clancy's Rainbow Six 3,1,1,0.0,2.4200000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,74.66666666666667,7.800000000000001,98,38,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,8
659,Star Wars: The Force Unleashed II,1,1,0.0,3.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5,6.574999999999999,124,180,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,9
660,Ni no Kuni: Wrath of the White Witch,0,1,1.0,1.54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,84.5,8.25,112,301,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,3,0,3,8
662,Mario Party 10,1,1,0.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,66.0,6.4,66,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,3,3,8
663,Dead Rising 3,1,1,0.0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,6.9,69,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,2,3,8
664,Resident Evil: The Umbrella Chronicles,1,1,0.0,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75.0,7.5,47,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,3,3,7
665,Dark Cloud,0,1,0.0,1.54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80.0,8.0,27,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,8
666,Warcraft III: The Frozen Throne,1,1,1.0,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,88.0,9.2,23,202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,8
667,Tom Clancy's Ghost Recon Advanced Warfighter,1,1,0.0,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70.0,6.425000000000001,126,151,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,3,8
668,MVP Baseball 2005,1,1,1.0,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,86.66666666666667,7.933333333333334,56,45,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,8
669,Fight Night Round 4,1,1,0.0,2.92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5,7.85,122,50,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,3,8
670,The Simpsons Game,0,1,0.0,7.039999999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,67.0,7.216666666666668,135,86,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,2,0,3,9
671,Mario Golf: Toadstool Tour,1,1,0.0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,81.0,8.1,49,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,3,7
672,Donkey Kong Country: Tropical Freeze,1,1,0.0,3.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,84.5,8.75,156,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,1,2,3,9
673,Dead Space 2,1,1,0.0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,88.66666666666667,8.5,189,540,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1,3,9
674,Sonic Rivals 2,1,1,0.0,1.52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60.0,7.9,24,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,7
