Name;multiplayer;singleplayer;awarded;Platform;Year;Genre;Publisher;NA_Sales;EU_Sales;JP_Sales;Other_Sales;Global_Sales;series
Sonic Mega Collection Plus;1;1;0.0;XB;2004.0;Misc;Sega;0.61;0.26;0.0;0.04;0.91;Sonic the Hedgehog
World Soccer Winning Eleven 7 International;1;1;0.0;PS2;2003.0;Sports;Konami Digital Entertainment;0.08;1.24;1.13;0.45;2.9;Pro Evolution Soccer
Hot Shots Golf 3;1;1;0.0;PS2;2001.0;Sports;Sony Computer Entertainment;0.99;0.32;1.38;0.2;2.89;Everybody's Golf
Call of Duty: Finest Hour;1;1;0.0;PS2;2004.0;Shooter;Activision;1.51;1.12;0.01;0.24;2.89;Call of Duty
Call of Duty: Finest Hour;1;1;0.0;XB;2004.0;Shooter;Activision;0.78;0.4;0.0;0.04;1.21;Call of Duty
Call of Duty: Finest Hour;1;1;0.0;GC;2004.0;Shooter;Activision;0.31;0.08;0.0;0.01;0.4;Call of Duty
Zumba Fitness 2;1;1;0.0;Wii;2011.0;Sports;Majesco Entertainment;1.54;1.07;0.0;0.28;2.88;NO FRANCHISE
Madden NFL 13;1;1;0.0;X360;2012.0;Sports;Electronic Arts;2.53;0.16;0.0;0.17;2.86;Madden NFL
Madden NFL 13;1;1;0.0;PS3;2012.0;Sports;Electronic Arts;2.11;0.23;0.0;0.22;2.56;Madden NFL
Madden NFL 13;1;1;0.0;Wii;2012.0;Sports;Electronic Arts;0.51;0.0;0.0;0.03;0.54;Madden NFL
Madden NFL 13;1;1;0.0;PSV;2012.0;Sports;Electronic Arts;0.3;0.0;0.0;0.03;0.32;Madden NFL
Madden NFL 13;1;1;0.0;WiiU;2012.0;Sports;Electronic Arts;0.22;0.0;0.0;0.02;0.24;Madden NFL
Madden NFL 13;1;1;0.0;PS3;2012.0;Sports;Electronic Arts;0.0;0.01;0.0;0.0;0.01;Madden NFL
The Elder Scrolls III: Morrowind;0;1;1.0;XB;2002.0;Role-Playing;Ubisoft;2.09;0.63;0.03;0.11;2.86;The Elder Scrolls
Yoshi's Story;0;1;0.0;N64;1997.0;Platform;Nintendo;1.29;0.53;0.98;0.05;2.85;Yoshi
Command & Conquer: Red Alert;1;1;0.0;PC;1996.0;Strategy;Virgin Interactive;1.37;1.34;0.0;0.14;2.85;Command & Conquer
Command & Conquer: Red Alert;1;1;0.0;PS;1997.0;Strategy;Virgin Interactive;0.23;0.16;0.0;0.03;0.41;Command & Conquer
Skylanders: Spyro's Adventure;1;1;0.0;Wii;2011.0;Action;Activision;1.4;1.14;0.0;0.31;2.85;Skylanders
Skylanders: Spyro's Adventure;1;1;0.0;X360;2011.0;Action;Activision;0.53;0.35;0.0;0.1;0.97;Skylanders
Skylanders: Spyro's Adventure;1;1;0.0;PS3;2011.0;Action;Activision;0.39;0.4;0.0;0.16;0.95;Skylanders
Skylanders: Spyro's Adventure;1;1;0.0;3DS;2011.0;Action;Activision;0.32;0.2;0.0;0.05;0.57;Skylanders
Skylanders: Spyro's Adventure;1;1;0.0;PC;2011.0;Action;Activision;0.05;0.03;0.0;0.01;0.1;Skylanders
BioShock;0;1;1.0;X360;2007.0;Shooter;Take-Two Interactive;1.65;0.86;0.05;0.28;2.83;BioShock
BioShock;0;1;1.0;PS3;2008.0;Shooter;Take-Two Interactive;0.75;0.49;0.01;0.21;1.45;BioShock
BioShock;0;1;1.0;PC;2007.0;Shooter;Take-Two Interactive;0.01;0.39;0.0;0.02;0.41;BioShock
Madden NFL 10;0;1;0.0;X360;2009.0;Sports;Electronic Arts;2.52;0.09;0.0;0.22;2.83;Madden NFL
Madden NFL 10;0;1;0.0;PS3;2009.0;Sports;Electronic Arts;2.03;0.13;0.0;0.21;2.37;Madden NFL
Madden NFL 10;0;1;0.0;PS2;2009.0;Sports;Electronic Arts;0.88;0.0;0.0;0.1;0.98;Madden NFL
Madden NFL 10;0;1;0.0;Wii;2009.0;Sports;Electronic Arts;0.63;0.04;0.0;0.06;0.73;Madden NFL
Madden NFL 10;0;1;0.0;PSP;2009.0;Sports;Electronic Arts;0.5;0.08;0.0;0.08;0.66;Madden NFL
WWE SmackDown! vs. Raw;1;1;1.0;PS2;2002.0;Fighting;THQ;1.32;1.08;0.04;0.39;2.83;SmackDown vs. Raw
Metroid Prime;0;1;0.0;GC;2002.0;Shooter;Nintendo;1.96;0.67;0.1;0.09;2.82;Metroid
Myst;0;1;0.0;PC;1994.0;Adventure;Red Orb;0.02;2.79;0.0;0.0;2.81;Myst
Myst;0;1;0.0;DS;2007.0;Adventure;Midway Games;0.09;0.0;0.0;0.01;0.1;Myst
Myst;0;1;0.0;PS;1995.0;Adventure;Psygnosis;0.0;0.0;0.07;0.0;0.07;Myst
Myst;0;1;0.0;SAT;1994.0;Adventure;Sunsoft;0.0;0.0;0.06;0.0;0.06;Myst
Myst;0;1;0.0;PSP;2006.0;Adventure;Midway Games;0.0;0.01;0.0;0.0;0.02;Myst
WWE SmackDown! Here Comes the Pain;1;1;1.0;PS2;2003.0;Fighting;THQ;1.32;1.06;0.04;0.38;2.8;SmackDown!
Star Wars: The Force Unleashed;1;1;0.0;X360;2008.0;Action;LucasArts;1.74;0.8;0.0;0.26;2.8;Star Wars: The Force Unleashed
Star Wars: The Force Unleashed;1;1;0.0;PS3;2008.0;Action;LucasArts;1.01;0.9;0.0;0.37;2.28;Star Wars: The Force Unleashed
Star Wars: The Force Unleashed;1;1;0.0;Wii;2008.0;Action;LucasArts;1.14;0.57;0.0;0.19;1.91;Star Wars: The Force Unleashed
Star Wars: The Force Unleashed;1;1;0.0;PS2;2008.0;Action;LucasArts;0.49;0.0;0.01;0.75;1.25;Star Wars: The Force Unleashed
Star Wars: The Force Unleashed;1;1;0.0;PSP;2008.0;Action;LucasArts;0.43;0.41;0.0;0.25;1.09;Star Wars: The Force Unleashed
Star Wars: The Force Unleashed;1;1;0.0;DS;2008.0;Action;LucasArts;0.51;0.29;0.0;0.09;0.9;Star Wars: The Force Unleashed
Yoshi's Island DS;0;1;0.0;DS;2006.0;Platform;Nintendo;1.47;0.07;1.1;0.15;2.8;Yoshi
Hot Shots Golf;1;1;0.0;PS;1997.0;Sports;Sony Computer Entertainment;0.29;0.2;2.13;0.18;2.79;Everybody's Golf
Killzone 3;1;1;0.0;PS3;2011.0;Shooter;Sony Computer Entertainment;1.45;0.88;0.09;0.38;2.79;Killzone
WWF SmackDown! Just Bring It;1;1;0.0;PS2;2001.0;Fighting;THQ;1.19;1.15;0.04;0.41;2.79;SmackDown!
NBA Street;1;1;0.0;PS2;2001.0;Sports;Electronic Arts;2.19;0.22;0.0;0.38;2.79;NBA Street
NBA Street;1;1;0.0;GC;2002.0;Sports;Electronic Arts;0.33;0.09;0.0;0.01;0.42;NBA Street
Professor Layton and the Last Specter;0;1;0.0;DS;2009.0;Puzzle;Nintendo;0.3;1.47;0.68;0.34;2.79;Professor Layton
Monster Hunter Tri;1;1;0.0;3DS;2011.0;Role-Playing;Nintendo;0.46;0.29;1.96;0.07;2.79;Monster Hunter
Monster Hunter Tri;1;1;0.0;Wii;2009.0;Role-Playing;Nintendo;0.67;0.41;1.05;0.11;2.25;Monster Hunter
Monster Hunter Tri;1;1;0.0;WiiU;2012.0;Role-Playing;Nintendo;0.26;0.19;0.22;0.04;0.72;Monster Hunter
Jak II;0;1;1.0;PS2;2003.0;Platform;Sony Computer Entertainment;1.68;0.74;0.0;0.36;2.78;Jak and Daxter
Ratchet & Clank: Going Commando;0;1;0.0;PS2;2003.0;Platform;Sony Computer Entertainment;1.44;0.83;0.26;0.25;2.78;Ratchet & Clank
Tekken 6;1;1;0.0;PS3;2009.0;Fighting;Namco Bandai Games;1.2;0.98;0.17;0.43;2.78;See music section
Tekken 6;1;1;0.0;X360;2009.0;Fighting;Namco Bandai Games;0.71;0.42;0.05;0.13;1.31;See music section
Tekken 6;1;1;0.0;PSP;2009.0;Fighting;Namco Bandai Games;0.15;0.04;0.1;0.03;0.32;See music section
Sonic and the Secret Rings;1;1;0.0;Wii;2007.0;Platform;Sega;1.24;1.2;0.04;0.3;2.77;Sonic the Hedgehog
Saints Row: The Third;1;1;0.0;X360;2011.0;Action;THQ;1.25;1.15;0.07;0.3;2.77;Saints Row
Saints Row: The Third;1;1;0.0;PS3;2011.0;Action;THQ;0.86;1.06;0.18;0.39;2.49;Saints Row
Saints Row: The Third;1;1;0.0;PC;2011.0;Action;THQ;0.16;0.16;0.0;0.06;0.38;Saints Row
Mario Paint;0;1;0.0;SNES;1992.0;Misc;Nintendo;1.43;0.54;0.71;0.07;2.75;Mario
Pokémon Stadium 2;1;1;0.0;N64;2000.0;Strategy;Nintendo;1.02;0.36;1.13;0.23;2.73;Pokémon
Metroid;1;0;0.0;NES;1986.0;Action;Nintendo;1.33;0.31;1.04;0.05;2.73;Metroid
Call of Duty 3;1;1;0.0;X360;2006.0;Shooter;Activision;1.49;0.93;0.02;0.27;2.71;Call of Duty
Call of Duty 3;1;1;0.0;PS3;2006.0;Shooter;Activision;0.6;0.63;0.03;0.26;1.52;Call of Duty
Call of Duty 3;1;1;0.0;PS2;2006.0;Shooter;Activision;0.89;0.03;0.0;0.15;1.07;Call of Duty
Onimusha: Warlords;0;1;0.0;PS2;2001.0;Action;Virgin Interactive;0.99;0.48;1.09;0.14;2.7;Onimusha
Mortal Kombat X;1;1;1.0;PS4;2015.0;Fighting;Warner Bros. Interactive Entertainment;1.47;0.76;0.0;0.47;2.7;Mortal Kombat
Mortal Kombat X;1;1;1.0;XOne;2015.0;Fighting;Warner Bros. Interactive Entertainment;1.0;0.21;0.0;0.13;1.35;Mortal Kombat
Mortal Kombat X;1;1;1.0;PC;2015.0;Fighting;Warner Bros. Interactive Entertainment;0.01;0.04;0.0;0.0;0.05;Mortal Kombat
Mario Party;0;1;0.0;N64;1998.0;Misc;Nintendo;1.25;0.53;0.87;0.05;2.7;Mario Party
Madden NFL 12;1;1;0.0;X360;2011.0;Sports;Electronic Arts;2.42;0.11;0.0;0.16;2.69;Madden NFL
Madden NFL 12;1;1;0.0;PS3;2011.0;Sports;Electronic Arts;1.93;0.15;0.0;0.17;2.25;Madden NFL
Madden NFL 12;1;1;0.0;Wii;2011.0;Sports;Electronic Arts;0.43;0.0;0.0;0.03;0.46;Madden NFL
Madden NFL 12;1;1;0.0;PSP;2011.0;Sports;Electronic Arts;0.21;0.0;0.0;0.02;0.22;Madden NFL
LEGO Star Wars II: The Original Trilogy;1;1;1.0;PS2;2006.0;Action;LucasArts;1.85;0.64;0.01;0.19;2.69;Lego Star Wars
LEGO Star Wars II: The Original Trilogy;1;1;1.0;PSP;2006.0;Action;LucasArts;0.58;0.51;0.0;0.32;1.41;Lego Star Wars
LEGO Star Wars II: The Original Trilogy;1;1;1.0;DS;2006.0;Action;LucasArts;0.96;0.04;0.0;0.08;1.09;Lego Star Wars
LEGO Star Wars II: The Original Trilogy;1;1;1.0;GC;2006.0;Action;LucasArts;0.75;0.19;0.0;0.03;0.97;Lego Star Wars
LEGO Star Wars II: The Original Trilogy;1;1;1.0;X360;2006.0;Action;LucasArts;0.55;0.04;0.0;0.05;0.64;Lego Star Wars
LEGO Star Wars II: The Original Trilogy;1;1;1.0;XB;2006.0;Action;LucasArts;0.33;0.1;0.0;0.02;0.44;Lego Star Wars
LEGO Star Wars II: The Original Trilogy;1;1;1.0;GBA;2006.0;Action;LucasArts;0.06;0.02;0.0;0.0;0.09;Lego Star Wars
LEGO Star Wars II: The Original Trilogy;1;1;1.0;PC;2006.0;Action;Activision;0.0;0.01;0.0;0.0;0.02;Lego Star Wars
Madden NFL 11;1;1;0.0;X360;2010.0;Sports;Electronic Arts;2.38;0.12;0.0;0.18;2.69;Madden NFL
Madden NFL 11;1;1;0.0;PS3;2010.0;Sports;Electronic Arts;2.04;0.15;0.0;0.19;2.38;Madden NFL
Madden NFL 11;1;1;0.0;PS2;2010.0;Sports;Electronic Arts;0.41;0.02;0.0;0.07;0.5;Madden NFL
Madden NFL 11;1;1;0.0;PSP;2010.0;Sports;Electronic Arts;0.35;0.0;0.0;0.03;0.37;Madden NFL
Mario vs. Donkey Kong: Mini-Land Mayhem!;0;1;0.0;DS;2010.0;Puzzle;Nintendo;1.63;0.52;0.35;0.18;2.69;Mario vs. Donkey Kong
Skate 3;1;1;0.0;X360;2010.0;Sports;Electronic Arts;1.46;0.98;0.0;0.24;2.68;NO FRANCHISE
Skate 3;1;1;0.0;PS3;2010.0;Sports;Electronic Arts;0.79;0.94;0.0;0.35;2.08;NO FRANCHISE
Burnout 3: Takedown;1;1;1.0;PS2;2004.0;Racing;Electronic Arts;1.23;1.11;0.0;0.34;2.68;Burnout
Burnout 3: Takedown;1;1;1.0;XB;2004.0;Racing;Electronic Arts;0.84;0.43;0.0;0.04;1.31;Burnout
Need for Speed: Shift;1;1;0.0;PS3;2009.0;Racing;Electronic Arts;0.69;1.41;0.04;0.53;2.68;Need for Speed
Need for Speed: Shift;1;1;0.0;X360;2009.0;Racing;Electronic Arts;0.73;0.97;0.01;0.22;1.92;Need for Speed
Need for Speed: Shift;1;1;0.0;PSP;2009.0;Racing;Electronic Arts;0.16;0.38;0.01;0.21;0.76;Need for Speed
Need for Speed: Shift;1;1;0.0;PC;2009.0;Racing;Electronic Arts;0.0;0.05;0.0;0.01;0.06;Need for Speed
Final Fantasy XIII-2;0;1;0.0;PS3;2011.0;Role-Playing;Square Enix;0.78;0.75;0.89;0.26;2.68;Fabula Nova Crystallis
Final Fantasy XIII-2;0;1;0.0;X360;2011.0;Role-Playing;Square Enix;0.36;0.3;0.02;0.06;0.74;Fabula Nova Crystallis
Skylanders Giants;1;1;0.0;Wii;2012.0;Action;Activision;1.56;0.88;0.0;0.22;2.65;Skylanders
Skylanders Giants;1;1;0.0;X360;2012.0;Action;Activision;0.75;0.45;0.0;0.11;1.32;Skylanders
Skylanders Giants;1;1;0.0;PS3;2012.0;Action;Activision;0.35;0.52;0.0;0.22;1.09;Skylanders
Skylanders Giants;1;1;0.0;WiiU;2012.0;Action;Activision;0.23;0.12;0.0;0.04;0.39;Skylanders
Skylanders Giants;1;1;0.0;3DS;2012.0;Action;Activision;0.12;0.01;0.0;0.01;0.14;Skylanders
Medal of Honor Heroes;1;1;0.0;PSP;2006.0;Shooter;Electronic Arts;0.86;1.11;0.01;0.66;2.65;Medal of Honor
Super Mario Bros.: The Lost Levels;0;1;0.0;NES;1986.0;Platform;Nintendo;0.0;0.0;2.65;0.0;2.65;Super Mario
Midnight Club: Street Racing;1;1;0.0;PS2;2000.0;Racing;Take-Two Interactive;2.0;0.47;0.02;0.14;2.63;Midnight Club
Midnight Club: Street Racing;1;1;0.0;GBA;2001.0;Racing;Rebellion;0.34;0.13;0.0;0.01;0.48;Midnight Club
Pac-Man: Adventures in Time;1;1;0.0;PSP;2006.0;Fighting;Sony Computer Entertainment;0.76;1.1;0.12;0.65;2.63;Pac-Man
Halo Wars;1;1;0.0;X360;2009.0;Strategy;Microsoft Game Studios;1.53;0.82;0.04;0.24;2.63;Halo
God of War Collection;0;1;0.0;PS3;2009.0;Action;Sony Computer Entertainment;1.7;0.46;0.06;0.41;2.63;God of War
God of War Collection;0;1;0.0;PSV;2014.0;Action;Sony Computer Entertainment;0.14;0.1;0.01;0.07;0.33;God of War
ESPN NFL 2K5;1;1;1.0;PS2;2004.0;Sports;Sega;2.15;0.12;0.0;0.36;2.62;NFL 2K
ESPN NFL 2K5;1;1;1.0;XB;2004.0;Sports;Sega;1.54;0.02;0.0;0.07;1.63;NFL 2K
Mario Strikers Charged;1;1;0.0;Wii;2007.0;Sports;Nintendo;1.07;1.06;0.24;0.25;2.62;Mario Strikers
NBA 2K12;1;1;0.0;X360;2011.0;Sports;Take-Two Interactive;2.31;0.14;0.01;0.16;2.62;NBA 2K
NBA 2K12;1;1;0.0;PS3;2011.0;Sports;Take-Two Interactive;1.61;0.27;0.05;0.18;2.11;NBA 2K
NBA 2K12;1;1;0.0;Wii;2011.0;Sports;Take-Two Interactive;0.3;0.03;0.0;0.02;0.36;NBA 2K
NBA 2K12;1;1;0.0;PSP;2011.0;Sports;Take-Two Interactive;0.22;0.03;0.0;0.03;0.28;NBA 2K
NBA 2K12;1;1;0.0;PC;2011.0;Sports;Take-Two Interactive;0.09;0.05;0.0;0.02;0.16;NBA 2K
FIFA Soccer 09;1;1;0.0;PS3;2008.0;Sports;Electronic Arts;0.48;1.63;0.04;0.43;2.59;FIFA
FIFA Soccer 09;1;1;0.0;PS2;2008.0;Sports;Electronic Arts;0.38;0.07;0.01;1.82;2.28;FIFA
FIFA Soccer 09;1;1;0.0;X360;2008.0;Sports;Electronic Arts;0.49;1.26;0.01;0.18;1.94;FIFA
FIFA Soccer 09;1;1;0.0;PSP;2008.0;Sports;Electronic Arts;0.23;0.73;0.02;0.37;1.35;FIFA
FIFA Soccer 09;1;1;0.0;DS;2008.0;Sports;Electronic Arts;0.12;0.31;0.0;0.06;0.49;FIFA
FIFA Soccer 09;1;1;0.0;PC;2008.0;Sports;Electronic Arts;0.0;0.02;0.0;0.0;0.02;FIFA
Ratchet & Clank Future: Tools of Destruction;0;1;1.0;PS3;2007.0;Platform;Sony Computer Entertainment;0.93;1.12;0.08;0.45;2.59;Ratchet & Clank
NBA Live 2005;1;1;0.0;PS2;2004.0;Sports;Electronic Arts;2.03;0.21;0.0;0.35;2.59;NBA Live
NBA Live 2005;1;1;0.0;XB;2004.0;Sports;Electronic Arts;0.81;0.05;0.0;0.04;0.9;NBA Live
NBA Live 2005;1;1;0.0;GC;2004.0;Sports;Electronic Arts;0.35;0.09;0.0;0.01;0.45;NBA Live
Killzone: Shadow Fall;1;1;0.0;PS4;2013.0;Shooter;Sony Computer Entertainment;0.89;1.33;0.07;0.28;2.58;Killzone
Monster Hunter Freedom 2;1;1;0.0;PSP;2007.0;Role-Playing;Capcom;0.37;0.27;1.75;0.18;2.58;Monster Hunter
Monster Hunter Freedom 2;1;1;0.0;PS3;2011.0;Role-Playing;Capcom;0.0;0.0;0.5;0.0;0.5;Monster Hunter
WWE SmackDown vs. RAW 2007;1;1;0.0;PS2;2006.0;Fighting;THQ;1.4;0.88;0.03;0.26;2.58;NO FRANCHISE
WWE SmackDown vs. RAW 2007;1;1;0.0;PSP;2006.0;Fighting;THQ;0.33;0.2;0.0;0.14;0.67;NO FRANCHISE
WWE SmackDown vs. RAW 2007;1;1;0.0;X360;2006.0;Fighting;THQ;0.44;0.03;0.0;0.04;0.51;NO FRANCHISE
Ratchet & Clank: Up Your Arsenal;1;1;0.0;PS2;2004.0;Platform;Sony Computer Entertainment;1.31;0.74;0.31;0.22;2.57;Ratchet & Clank
Dragon Age: Origins;1;1;1.0;X360;2009.0;Role-Playing;Electronic Arts;1.76;0.56;0.03;0.22;2.57;Dragon Age
Dragon Age: Origins;1;1;1.0;PS3;2009.0;Role-Playing;Electronic Arts;0.96;0.44;0.08;0.22;1.69;Dragon Age
Dragon Age: Origins;1;1;1.0;PC;2009.0;Role-Playing;Electronic Arts;0.0;0.46;0.0;0.06;0.51;Dragon Age
Madden NFL 08;1;1;0.0;PS2;2007.0;Sports;Electronic Arts;2.14;0.08;0.0;0.35;2.57;Madden NFL
Madden NFL 08;1;1;0.0;X360;2007.0;Sports;Electronic Arts;2.18;0.01;0.0;0.18;2.37;Madden NFL
Madden NFL 08;1;1;0.0;PS3;2007.0;Sports;Electronic Arts;0.89;0.01;0.0;0.08;0.97;Madden NFL
Madden NFL 08;1;1;0.0;Wii;2007.0;Sports;Electronic Arts;0.82;0.01;0.0;0.07;0.89;Madden NFL
Madden NFL 08;1;1;0.0;PSP;2007.0;Sports;Electronic Arts;0.6;0.04;0.0;0.07;0.71;Madden NFL
Madden NFL 08;1;1;0.0;XB;2007.0;Sports;Electronic Arts;0.22;0.06;0.0;0.01;0.29;Madden NFL
Madden NFL 08;1;1;0.0;DS;2007.0;Sports;Electronic Arts;0.24;0.0;0.0;0.02;0.27;Madden NFL
Madden NFL 08;1;1;0.0;GC;2007.0;Sports;Electronic Arts;0.06;0.02;0.0;0.0;0.08;Madden NFL
Sonic Adventure 2 Battle;1;1;1.0;GC;2001.0;Platform;Sega;1.7;0.59;0.21;0.07;2.56;Sonic the Hedgehog
Dragon Warrior II;0;1;0.0;NES;1987.0;Role-Playing;Enix Corporation;0.15;0.0;2.41;0.0;2.56;Dragon Quest
Pokémon Colosseum;1;1;0.0;GC;2003.0;Role-Playing;Nintendo;1.21;0.57;0.7;0.07;2.54;Pokémon
Deca Sports;1;1;0.0;Wii;2008.0;Sports;Konami Digital Entertainment;1.13;0.87;0.29;0.25;2.54;NO FRANCHISE
Madden NFL 09;1;1;0.0;X360;2008.0;Sports;Electronic Arts;2.21;0.12;0.0;0.2;2.54;Madden NFL
Madden NFL 09;1;1;0.0;PS3;2008.0;Sports;Electronic Arts;1.56;0.15;0.0;0.18;1.89;Madden NFL
Madden NFL 09;1;1;0.0;PS2;2008.0;Sports;Electronic Arts;1.22;0.0;0.0;0.27;1.49;Madden NFL
Madden NFL 09;1;1;0.0;PSP;2008.0;Sports;Electronic Arts;0.65;0.0;0.0;0.06;0.71;Madden NFL
Madden NFL 09;1;1;0.0;DS;2008.0;Sports;Electronic Arts;0.3;0.0;0.0;0.03;0.33;Madden NFL
Madden NFL 09;1;1;0.0;XB;2008.0;Sports;Electronic Arts;0.13;0.04;0.0;0.01;0.18;Madden NFL
Space Invaders;0;1;0.0;SNES;1994.0;Shooter;Taito;0.0;0.0;0.46;0.0;0.46;Space Invaders
Space Invaders;0;1;0.0;N64;1999.0;Shooter;Activision;0.13;0.03;0.0;0.0;0.16;Space Invaders
Space Invaders;0;1;0.0;GBA;2002.0;Shooter;Activision;0.08;0.03;0.0;0.0;0.11;Space Invaders
Perfect Dark;1;1;0.0;N64;2000.0;Action;Nintendo;1.55;0.75;0.16;0.06;2.52;NO FRANCHISE
Game Party;1;1;0.0;Wii;2007.0;Misc;Midway Games;1.5;0.78;0.0;0.24;2.52;NO FRANCHISE
Tomb Raider (2013);1;1;1.0;PS3;2013.0;Action;Square Enix;0.6;1.31;0.08;0.52;2.51;Tomb Raider
Tomb Raider (2013);1;1;1.0;X360;2013.0;Action;Square Enix;0.86;0.87;0.01;0.17;1.92;Tomb Raider
Tomb Raider (2013);1;1;1.0;PS4;2014.0;Action;Square Enix;0.47;0.64;0.06;0.25;1.41;Tomb Raider
Tomb Raider (2013);1;1;1.0;XOne;2014.0;Action;Square Enix;0.34;0.21;0.0;0.05;0.6;Tomb Raider
Marvel: Ultimate Alliance;1;1;0.0;X360;2006.0;Role-Playing;Activision;2.29;0.02;0.0;0.19;2.5;NO FRANCHISE
Marvel: Ultimate Alliance;1;1;0.0;PS2;2006.0;Role-Playing;Activision;0.69;0.03;0.0;0.11;0.82;NO FRANCHISE
Marvel: Ultimate Alliance;1;1;0.0;Wii;2006.0;Role-Playing;Activision;0.37;0.01;0.0;0.03;0.41;NO FRANCHISE
Marvel: Ultimate Alliance;1;1;0.0;PS3;2006.0;Role-Playing;Activision;0.33;0.02;0.0;0.04;0.39;NO FRANCHISE
Marvel: Ultimate Alliance;1;1;0.0;PSP;2006.0;Role-Playing;Activision;0.33;0.0;0.0;0.03;0.37;NO FRANCHISE
Marvel: Ultimate Alliance;1;1;0.0;PC;2006.0;Role-Playing;Activision;0.01;0.0;0.0;0.0;0.01;NO FRANCHISE
Mario Party 2;1;1;0.0;N64;1999.0;Misc;Nintendo;1.28;0.14;1.08;0.01;2.5;Mario Party
LEGO Harry Potter: Years 1-4;1;1;0.0;Wii;2010.0;Action;Warner Bros. Interactive Entertainment;1.29;0.97;0.0;0.23;2.49;NO FRANCHISE
LEGO Harry Potter: Years 1-4;1;1;0.0;DS;2010.0;Action;Warner Bros. Interactive Entertainment;1.07;1.05;0.0;0.23;2.35;NO FRANCHISE
LEGO Harry Potter: Years 1-4;1;1;0.0;X360;2010.0;Action;Warner Bros. Interactive Entertainment;0.95;0.5;0.0;0.14;1.59;NO FRANCHISE
LEGO Harry Potter: Years 1-4;1;1;0.0;PS3;2010.0;Action;Warner Bros. Interactive Entertainment;0.55;0.6;0.0;0.22;1.37;NO FRANCHISE
LEGO Harry Potter: Years 1-4;1;1;0.0;PSP;2010.0;Action;Warner Bros. Interactive Entertainment;0.14;0.37;0.0;0.19;0.71;NO FRANCHISE
LEGO Harry Potter: Years 1-4;1;1;0.0;PC;2010.0;Action;Warner Bros. Interactive Entertainment;0.01;0.01;0.0;0.0;0.02;NO FRANCHISE
Mortal Kombat: Deadly Alliance;1;1;0.0;PS2;2002.0;Fighting;Midway Games;1.81;0.52;0.0;0.15;2.49;Mortal Kombat
Mortal Kombat: Deadly Alliance;1;1;0.0;XB;2002.0;Fighting;Midway Games;0.77;0.15;0.0;0.04;0.96;Mortal Kombat
Mortal Kombat: Deadly Alliance;1;1;0.0;GC;2002.0;Fighting;Midway Games;0.31;0.08;0.0;0.01;0.41;Mortal Kombat
Mortal Kombat: Deadly Alliance;1;1;0.0;GBA;2002.0;Fighting;Midway Games;0.01;0.0;0.0;0.0;0.01;Mortal Kombat
Resistance 2;1;1;0.0;PS3;2008.0;Shooter;Sony Computer Entertainment;1.15;0.85;0.1;0.39;2.48;Resistance
Tomb Raider: The Last Revelation;0;1;0.0;PS;1998.0;Action;Eidos Interactive;1.15;1.14;0.06;0.13;2.48;Tomb Raider
Tomb Raider: The Last Revelation;0;1;0.0;PC;1998.0;Action;Eidos Interactive;0.41;0.0;0.0;0.0;0.41;Tomb Raider
NBA 2K14;1;1;0.0;X360;2013.0;Sports;Take-Two Interactive;2.1;0.2;0.0;0.17;2.47;NBA 2K
NBA 2K14;1;1;0.0;PS3;2013.0;Sports;Take-Two Interactive;1.43;0.33;0.04;0.25;2.05;NBA 2K
NBA 2K14;1;1;0.0;PS4;2013.0;Sports;Take-Two Interactive;0.89;0.31;0.01;0.12;1.33;NBA 2K
NBA 2K14;1;1;0.0;XOne;2013.0;Sports;Take-Two Interactive;0.7;0.11;0.0;0.06;0.87;NBA 2K
Mario Party 4;1;1;0.0;GC;2002.0;Misc;Nintendo;1.13;0.36;0.92;0.07;2.47;Mario Party
Midnight Club: Los Angeles;1;1;0.0;PS3;2008.0;Racing;Take-Two Interactive;1.55;0.54;0.05;0.31;2.45;Midnight Club
Midnight Club: Los Angeles;1;1;0.0;X360;2008.0;Racing;Take-Two Interactive;1.68;0.46;0.01;0.2;2.35;Midnight Club
Final Fantasy V;1;1;0.0;SNES;1992.0;Role-Playing;SquareSoft;0.0;0.0;2.43;0.02;2.45;Final Fantasy
Final Fantasy V;1;1;0.0;PS;1998.0;Role-Playing;SquareSoft;0.0;0.0;0.16;0.01;0.17;Final Fantasy
Final Fantasy Tactics;1;1;0.0;PS;1997.0;Role-Playing;SquareSoft;0.93;0.12;1.34;0.06;2.45;NO FRANCHISE
Twisted Metal 2;1;1;0.0;PS;1996.0;Racing;Sony Computer Entertainment;2.12;0.25;0.0;0.07;2.44;Twisted Metal
Halo: Combat Evolved Anniversary;1;1;0.0;X360;2011.0;Shooter;Microsoft Game Studios;1.44;0.73;0.04;0.22;2.44;Halo
Need for Speed Carbon: Own the City;1;1;0.0;PSP;2006.0;Racing;Electronic Arts;0.87;0.98;0.0;0.59;2.44;Need for Speed
Need for Speed Carbon: Own the City;1;1;0.0;DS;2006.0;Racing;Electronic Arts;0.17;0.02;0.0;0.02;0.21;Need for Speed
The Sims: Bustin' Out;1;1;0.0;PS2;2003.0;Simulation;Electronic Arts;1.07;1.19;0.0;0.18;2.43;The Sims
The Sims: Bustin' Out;1;1;0.0;GBA;2003.0;Simulation;Electronic Arts;0.93;0.35;0.0;0.06;1.33;The Sims
