Name,Platform,Genre,Global_Sales
Brothers in Arms: D-Day,PSN,Shooter,N/A
Brothers in Arms: Furious 4,XOne,Shooter,N/A
Brothers in Arms: Furious 4,PC,Shooter,N/A
Brothers in Arms: Furious 4,PS4,Shooter,N/A
Bubble Safari,PC,Shooter,N/A
Buck Rogers: Planet of Zoom,2600,Shooter,N/A
Buck Rogers: Planet of Zoom,5200,Shooter,N/A
Bugs,2600,Shooter,N/A
Bullet Candy,PC,Shooter,N/A
Bullet Trap,XBL,Shooter,N/A
Bulletstorm,PSN,Shooter,N/A
Bulletstorm: Blood Symphony,PSN,Shooter,N/A
Bulletstorm: Blood Symphony,PC,Shooter,N/A
Bulletstorm: Blood Symphony,XBL,Shooter,N/A
Bulletstorm: Full Clip Edition,PC,Shooter,N/A
Bulletstorm: Gun Sonata,PC,Shooter,N/A
Bulletstorm: Gun Sonata,PSN,Shooter,N/A
Bulletstorm: Gun Sonata,XBL,Shooter,N/A
Bunker Buster,XBL,Shooter,N/A
Burai Fighter,NES,Shooter,N/A
Burai Fighter Deluxe,GB,Shooter,N/A
Burn Zombie Burn!,PSN,Shooter,N/A
Burning Angels,PCE,Shooter,N/A
Burning Force,GEN,Shooter,N/A
Burning Force (Arcade),VC,Shooter,N/A
Burning Soldier,3DO,Shooter,N/A
Cabela's Big Game Hunter: Pro Hunts,PC,Shooter,N/A
Caliber .50,GEN,Shooter,N/A
Call of Duty,NGage,Shooter,N/A
Call of Duty 2,XBL,Shooter,N/A
Call of Duty 3,XBL,Shooter,N/A
Call of Duty 3,XB,Shooter,N/A
Call of Duty 4: Modern Warfare,PSN,Shooter,N/A
Call of Duty 4: Modern Warfare,XBL,Shooter,N/A
Call of Duty Classic,PSN,Shooter,N/A
Call of Duty Classic,XBL,Shooter,N/A
Call of Duty: Black Ops,PSN,Shooter,N/A
Call of Duty: Black Ops,XBL,Shooter,N/A
Call of Duty: Black Ops - Annihilation,PSN,Shooter,N/A
Call of Duty: Black Ops - Annihilation,PC,Shooter,N/A
Call of Duty: Black Ops - Annihilation,XBL,Shooter,N/A
Call of Duty: Black Ops - Escalation,PC,Shooter,N/A
Call of Duty: Black Ops - Escalation,XBL,Shooter,N/A
Call of Duty: Black Ops - Escalation,PSN,Shooter,N/A
Call of Duty: Black Ops - First Strike,PSN,Shooter,N/A
Call of Duty: Black Ops - First Strike,PC,Shooter,N/A
Call of Duty: Black Ops - First Strike,XBL,Shooter,N/A
Call of Duty: Black Ops - Rezurrection,PSN,Shooter,N/A
Call of Duty: Black Ops - Rezurrection,PC,Shooter,N/A
Call of Duty: Black Ops - Rezurrection,XBL,Shooter,N/A
Call of Duty: Modern Warfare 2,PSN,Shooter,N/A
Call of Duty: Modern Warfare 2,XBL,Shooter,N/A
Call of Duty: Modern Warfare Remastered,PC,Shooter,N/A
Call of Duty: United Offensive,PC,Shooter,N/A
Call of Duty: World at War - Map Pack 1,PSN,Shooter,N/A
Call of Duty: World at War - Map Pack 1,PC,Shooter,N/A
Call of Duty: World at War - Map Pack 1,XBL,Shooter,N/A
Call of Duty: World at War - Map Pack 2,XBL,Shooter,N/A
Call of Duty: World at War - Map Pack 2,PSN,Shooter,N/A
Call of Duty: World at War - Map Pack 2,PC,Shooter,N/A
Call of Duty: World at War - Map Pack 3,XBL,Shooter,N/A
Call of Duty: World at War - Map Pack 3,PSN,Shooter,N/A
Call of Duty: World at War - Map Pack 3,PC,Shooter,N/A
Call of Juarez: Gunslinger,PC,Shooter,N/A
Call of Juarez: Gunslinger,PS3,Shooter,N/A
Call of Juarez: Gunslinger,X360,Shooter,N/A
Cannon #12,XBL,Shooter,N/A
Cannon Fodder,PSP,Shooter,N/A
Cannon Spike,DC,Shooter,N/A
Capcom Generation 1: Dai 1 Shuu Gekitsuiou no Jidai,PS,Shooter,N/A
Capcom Generation 1: Dai 1 Shuu Gekitsuiou no Jidai,SAT,Shooter,N/A
Capcom Generation 4: Dai 4 Shuu Kokou no Eiyuu,SAT,Shooter,N/A
Capcom Generation 4: Dai 4 Shuu Kokou no Eiyuu,PS,Shooter,N/A
Captain Quazar,3DO,Shooter,N/A
Captain Quazar,PC,Shooter,N/A
Captain Skyhawk,NES,Shooter,N/A
Capture the Oong,XBL,Shooter,N/A
Caravan Shooting Collection,SNES,Shooter,N/A
Card Captor Sakura: Tomoyo no Video Taisakusen,DC,Shooter,N/A
Carnival King,WW,Shooter,N/A
Carnivores: Ice Age,PSN,Shooter,N/A
Cash Guns Chaos DLX,PSN,Shooter,N/A
Castle of Shikigami 2,PS2,Shooter,N/A
CellFactor: Psychokinetic Wars,XBL,Shooter,N/A
CellFactor: Psychokinetic Wars,PSN,Shooter,N/A
Centipede,PSN,Shooter,N/A
Centipede,5200,Shooter,N/A
Centipede,GB,Shooter,N/A
Centipede,7800,Shooter,N/A
Centipede,DC,Shooter,N/A
Centipede,PC,Shooter,N/A
Centipede & Millipede,XBL,Shooter,N/A
Centipede (1983),PC,Shooter,N/A
Centipede (GBC),GB,Shooter,N/A
Chain Crusher,XBL,Shooter,N/A
Chaos Control,PS,Shooter,N/A
Chaos Control,SAT,Shooter,N/A
Chaos Control Remix,SAT,Shooter,N/A
Chaos Field,DC,Shooter,N/A
Chaos Field: New Order,PS2,Shooter,N/A
Charge 'N Blast,DC,Shooter,N/A
Charge! Tank Squad!,PSN,Shooter,N/A
Chaser,PC,Shooter,N/A
Chasm: The Rift,PC,Shooter,N/A
Chex Quest,PC,Shooter,N/A
Chicken Hot Grill,PC,Shooter,N/A
Chieri no Doki*Doki Yukemuri Burai Tabi,XBL,Shooter,N/A
Chikyuu Kaihou Gun ZAS,GB,Shooter,N/A
Chiller,NES,Shooter,N/A
Cho Aniki,PCE,Shooter,N/A
Cho Aniki,PSN,Shooter,N/A
