game_key,Name,Platform,Franchise,Follows,Release date
valkyrie-drive-bhikkhuni-liberators-edition,Valkyrie Drive: Bhikkhuni Liberator's Edition,PSV,,0,1478822400
valkyrie-no-bouken-toki-no-kagi-densetsu,Valkyrie no Bouken: Toki no Kagi Densetsu,PS,Valkyrie,0,906508800
valkyrie-no-densetsu-gaiden-rosa-no-bouken,Valkyrie no Densetsu Gaiden: Rosa no Bouken,PC,,0,830476800
the-legend-of-valkyrie,The Legend Of Valkyrie,PS,Valkyrie,0,857088000
valkyrie-profile-2-silmeria,Valkyrie Profile 2: Silmeria,PS2,,9,1189123200
valkyrie-profile-covenant-of-the-plume,Valkyrie Profile: Covenant of the Plume,DS,,2,1225497600
valkyrie-profile-lenneth,Valkyrie Profile: Lenneth,PSP,,4,1178150400
valkyrie-profile,Valkyrie Profile,PS,,13,945820800
valorant,VALORANT,PC,,103,1591056000
valthirian-arc-hero-school-story,Valthirian Arc: Hero School Story,PC,,1,1538438400
vambrace-cold-soul,Vambrace: Cold Soul,PC,,2,1559001600
vampire-darkstalkers-collection,Vampire: Darkstalkers Collection,PS2,,0,1116460800
vampire-hunter-d,Vampire Hunter D,PS,,0,969840000
vampire-legends-power-of-three,Vampire Legends: Power of Three,DS,,0,1277769600
vampire-night,Vampire Night,PS2,,0,1007596800
vampire-night-shift,Vampire Night Shift,GB,,0,1598659200
vampire-rain-altered-species,Vampire Rain: Altered Species,PS3,,0,1219276800
vampire-rain,Vampire Rain,X360,,3,1183420800
vampire-saga-pandoras-box,Vampire Saga: Pandoras Box,PC,,0,1254355200
vampires,Vampires!,PC,,0,1506038400
vampire-the-masquerade-bloodhunt,Vampire: The Masquerade - Bloodhunt,PC,world of darkness,5,1664496000
vampire-the-masquerade-bloodlines,Vampire: The Masquerade - Bloodlines,PC,world of darkness,164,1100822400
vampire-the-masquerade-coteries-of-new-york,Vampire: The Masquerade - Coteries of New York,PC,world of darkness,1,1576022400
vampire-the-masquerade-coteries-of-new-york-and-shadows-of-new-york,Vampire: The Masquerade – Coteries of New York & Shadows of New York,PC,,0,1640908800
vampire-the-masquerade-night-road,Vampire: The Masquerade - Night Road,PC,,0,1600905600
vampire-the-masquerade-redemption,Vampire: The Masquerade - Redemption,PC,world of darkness,19,960336000
vampire-the-masquerade-shadows-of-new-york,Vampire: The Masquerade - Shadows of New York,PC,world of darkness,0,1599696000
vampire-the-masquerade-swansong,Vampire: The Masquerade - Swansong,PC,world of darkness,0,1652918400
vampires-dawn-reign-of-blood,Vampires Dawn: Reign of Blood,PC,,0,1009756800
vampires-dawn-2-ancient-blood,Vampires Dawn 2: Ancient Blood,PC,,0,1130630400
vampires-dawn-3-the-crimson-realm,Vampires Dawn 3: The Crimson Realm,PC,,0,1621382400
vampires-todd-and-jessicas-story,Vampires: Todd and Jessica's Story,PC,,0,1388448000
dracula-vampires-vs-zombies,Dracula: Vampires vs. Zombies,PC,,0,1502150400
vampyr,Vampyr,PC,,247,1528070400
vamwolf-cross,Vamwolf Cross,PSV,,0,1437609600
van-helsing-sniper-zx100,Van Helsing sniper Zx100,3DS,,0,1403740800
van-helsing,Van Helsing,PS2,Van Helsing,2,1083024000
the-incredible-adventures-of-van-helsing-the-complete-trilogy,The Incredible Adventures of Van Helsing: The Complete Trilogy,XOne,Van Helsing,1,1550707200
vanark,Vanark,PS,,0,957052800
vandal-hearts-flames-of-judgment,Vandal Hearts: Flames of Judgment,X360,,0,1263945600
vandal-hearts-ii,Vandal Hearts II,PS,,3,931392000
vane,Vane,PC,,17,1563840000
legacy-of-vane,Legacy of Vane,PC,,0,1626393600
vangers,Vangers,PC,,0,896659200
vanguard--1,Vanguard,PC,,0,1320451200
space-vanguard,Space Vanguard,PC,,0,1587081600
vanguard-princess,Vanguard Princess,PC,,1,1393804800
vanguard-v,Vanguard V,PC,,0,1496188800
vanguard-bandits,Vanguard Bandits,PS,,0,962150400
vanguard-saga-of-heroes,Vanguard: Saga of Heroes,PC,,0,1170115200
vanish,Vanish,PC,,0,1404086400
vanishing-point,Vanishing Point,PS,,3,984096000
vanishing-realms,Vanishing Realms,PC,,1,1459814400
vaporum,Vaporum,PC,,4,1506643200
vaporum-lockdown,Vaporum: Lockdown,PC,,0,1600128000
variable-barricade,Variable Barricade,NS,,1,1645660800
vasara-collection,VASARA Collection,PC,,0,1565654400
vector-racing,Vector Racing,3DS,,0,1345680000
vector-td,Vector TD,PSP,,0,1270339200
vectorman,Vectorman,PC,,3,1275350400
vegas-dream,Vegas Dream,SNES,,0,591580800
vegas-stakes,Vegas Stakes,WiiU,Vegas Stakes,1,1372291200
vegas-party--1,Vegas Party,NS,,0,1529539200
vegas-party,Vegas Party,Wii,,0,1261612800
vegas-stakes--1,Vegas Stakes,GB,Vegas Stakes,0,820368000
veggy-world,Veggy World,Wii,,0,1276819200
vehicle-cavalier,Vehicle Cavalier,PS3,,0,1354579200
velldeselba-senki-tsubasa-no-kunshou--1,Velldeselba Senki: Tsubasa no Kunshou,PS,,0,861321600
velocity-2x,Velocity 2X,PC,,12,1439942400
velocity,Velocity,PSP,,3,1339718400
velocity-g,Velocity G,PC,,0,1552262400
velvet-assassin,Velvet Assassin,X360,,6,1253145600
vempire,Vempire,PSP,,0,1258848000
vempire-the-kings-of-darkness,VEmpire - The Kings of Darkness,PC,,0,1503878400
vendetta-curse-of-ravens-cry,Vendetta: Curse of Raven's Cry,PC,,0,1447977600
ravens-cry,Raven's Cry,X360,,2,1421193600
venetica,Venetica,X360,,3,1295308800
venice-beach-volleyball,Venice Beach Volleyball,SNES,,0,665366400
venom-slash-spider-man-separation-anxiety,Venom/Spider-Man: Separation Anxiety,PC,,1,820368000
venture--1,Venture,X360,,0,1311552000
venus-and-braves-majo-to-megami-to-horobi-no-yogen,Venus & Braves: Majo to Megami to Horobi no Yogen,PSP,,0,1295481600
vertex-dispenser,Vertex Dispenser,PC,,0,1304553600
vertical-drop-heroes-hd,Vertical Drop Heroes HD,PC,,1,1406246400
vertiginous-golf,Vertiginous Golf,PC,,0,1394150400
vertigo--4,Vertigo,PC,,0,1632787200
vessel--1,Vessel,PC,,0,1405468800
vessel,Vessel,PC,,2,1330560000
vessels,Vessels,PC,,0,1607385600
lust-vessel,Lust Vessel,PC,,0,1603324800
lone-vessel,Lone Vessel,PC,,0,1506816000
vesta,Vesta,NS,,0,1516320000
tear-ring-saga-berwick-saga,Tear Ring Saga: Berwick Saga,PS2,,1,1117065600
vexx,Vexx,PS2,,0,1044921600
vib-ribbon,Vib-Ribbon,PSP,,3,1419984000
bad-vibes,Bad Vibes,PC,,0,1512086400
firing-vibes,Firing Vibes,PC,,0,1640908800
vice-project-doom,Vice: Project Doom,NS,,1,1566345600
victim-of-xen,Victim of Xen,PC,,0,1400630400
victor-vran-overkill-edition,Victor Vran: Overkill Edition,NS,,4,1535414400
victoria-complete,Victoria Complete,PC,,1,1071360000
victoria-ii-a-house-divided,Victoria II: A House Divided,PC,,0,1328140800
victoria-ii,Victoria II,PC,,12,1281657600
victoria,Victoria,PC,,0,1546300800
victoria-revolutions,Victoria: Revolutions,PC,,0,1155772800
victorian-mysteries-woman-in-white,Victorian Mysteries: Woman in White,PC,,0,1562371200
victorious-boxers-2-fighting-spirit,Victorious Boxers 2: Fighting Spirit,PS2,,0,1166572800
victorious-boxers-revolution,Victorious Boxers: Revolution,Wii,,0,1182384000
victorious-hollywood-arts-debut,Victorious Hollywood Arts Debut,DS,Victorious,0,1328832000
victorious-taking-the-lead,Victorious: Taking the Lead,Wii,,0,1384300800
victorious-time-to-shine,Victorious: Time to Shine,X360,Victorious,1,1328832000
victory-at-sea,Victory at Sea,PC,,0,1407456000
victory-run,Victory Run,PS3,,1,1306800000
vid-grid,Vid Grid,PC,,0,820368000
kid-vid-grid,Kid Vid Grid,PC,,0,788832000
country-vid-grid,Country Vid Grid,PC,,0,799286400
moon-cresta,Moon Cresta,Wii,,1,1268092800
videomation,Videomation,SNES,,0,675820800
vietcong--1,Vietcong,PC,,0,1527206400
vietcong,Vietcong,PC,,10,1048636800
vietcong-2,Vietcong 2,PC,,0,1135209600
vietcong-red-dawn,Vietcong: Red Dawn,PC,,0,1111363200
vietcong-fist-alpha,Vietcong: Fist Alpha,PC,,4,1075420800
vietcong-purple-haze,Vietcong: Purple Haze,PC,,0,1075334400
vietnam-black-ops,Vietnam: Black Ops,PC,,1,978220800
viewpoints,Viewpoints,PC,,0,1501804800
viewtiful-joe-2,Viewtiful Joe 2,PS2,,4,1102464000
viewtiful-joe-double-trouble,Viewtiful Joe: Double Trouble!,DS,,0,1130889600
viewtiful-joe-red-hot-rumble,Viewtiful Joe: Red Hot Rumble,PSP,,1,1143072000
viewtiful-joe,Viewtiful Joe,PS2,,12,1093305600
vigil-blood-bitterness,Vigil: Blood Bitterness,PC,,0,1178323200
vigil-the-longest-night,Vigil: The Longest Night,PC,,0,1602633600
vigilance,Vigilance,PC,,0,908928000
vigilante-8-2nd-offense,Vigilante 8: 2nd Offense,PS,,8,951350400
vigilante-8-arcade,Vigilante 8: Arcade,X360,,1,1225843200
vigilante-8,Vigilante 8,PS,Vigilante 8,10,910828800
vigilante-8--1,Vigilante 8,GBC,,1,945216000
vigilante,Vigilante,WiiU,,1,1505347200
vigilantes,Vigilantes,PC,,1,1538524800
viking-battle-for-asgard,Viking: Battle for Asgard,X360,,10,1206662400
viking-brothers,Viking Brothers,PC,,0,1398211200
viking-brothers-2,Viking Brothers 2,PC,,0,1525046400
viking-child,Viking Child,PC,,0,1508889600
viking-invasion,Viking Invasion,DSi,,0,1255651200
viking-invasion-2-tower-defense,Viking Invasion 2 - Tower Defense,3DS,,0,1361318400
viking-saga-epic-adventure,Viking Saga: Epic Adventure,PC,,0,1512604800
vikings-the-strategy-of-ultimate-conquest,Vikings: The Strategy of Ultimate Conquest,PC,,0,851990400
vikings-war-of-clans,Vikings: War of Clans,iOS,,0,1439596800
vikings-wars,Vikings Wars,PC,,0,1580428800
war-of-the-vikings,War of the Vikings,PC,,3,1380499200
vikings-wolves-of-midgard,Vikings: Wolves of Midgard,PC,,16,1490313600
viktor,Viktor,PC,,0,1399248000
viktor-a-steampunk-adventure,"Viktor, a Steampunk Adventure",PC,,0,1489708800
vindicators,Vindicators,SNES,,0,599529600
vindicator-uprising,Vindicator: Uprising,PC,,0,1435881600
violett-remastered,Violett Remastered,XOne,,0,1622764800
violett,Violett,PC,,1,1386892800
violin-paradise,Violin Paradise,Wii,,0,1292198400
vip-casino-blackjack,VIP Casino Blackjack,Wii,,0,1210550400
vip,VIP,PC,,1,1016150400
viper-racing,Viper Racing,PC,,1,912384000
viral-survival,Viral Survival,Wii,,0,1274659200
virginia,Virginia,PC,,40,1474502400
virtua-cop-2,Virtua Cop 2,PC,,4,883526400
virtua-cop-elite-edition,Virtua Cop: Elite Edition,PS2,,0,1041292800
virtua-cop,Virtua Cop,PC,,3,846720000
virtua-fighter-2,Virtua Fighter 2,X360,,7,1354060800
sega-ages-2500-vol-16-virtua-fighter-2,Sega Ages 2500 Vol. 16: Virtua Fighter 2,PS2,Virtua Fighter,0,1097712000
virtua-fighter-4-evolution,Virtua Fighter 4: Evolution,PS2,Virtua Fighter,0,1060732800
virtua-fighter-4,Virtua Fighter 4,PS2,Virtua Fighter,2,1020988800
virtua-fighter-pc,Virtua Fighter PC,PC,,4,851990400
virtua-pro-football,Virtua Pro Football,PS2,,1,1159660800
virtua-quest,Virtua Quest,PS2,,0,1093478400
virtua-striker-2002,Virtua Striker 2002,GC,,0,1024531200
virtua-tennis-2009,Virtua Tennis 2009,X360,,4,1244505600
virtua-tennis-3,Virtua Tennis 3,X360,,7,1174608000
virtua-tennis-4-world-tour-edition,Virtua Tennis 4: World Tour Edition,PSV,,0,1329868800
virtua-tennis-4,Virtua Tennis 4,X360,,10,1304035200
virtua-tennis,Virtua Tennis,PC,,7,1016755200
virtua-tennis-2,Virtua Tennis 2,PS2,,2,1038528000
virtual-chess-64,Virtual Chess 64,N64,,0,897436800
virtual-city-playground,Virtual City Playground,iOS,,0,1319068800
virtual-kasparov,Virtual Kasparov,PS,,0,988329600
virtual-pool--1,Virtual Pool,PC,,0,1541548800
virtual-pool,Virtual Pool,PS,,0,883526400
virtual-pool-3,Virtual Pool 3,PC,,3,974160000
virtual-pool-4,Virtual Pool 4,PC,,0,1431302400
virtual-pool-64,Virtual Pool 64,N64,,0,913852800
virtual-pro-wrestling-2-oudou-keishou,Virtual Pro Wrestling 2: Oudou Keishou,N64,All Japan Pro Wrestling,0,949017600
virtual-pro-wrestling-64,Virtual Pro Wrestling 64,N64,WCW,0,882489600
virtual-soccer-zone,Virtual Soccer Zone,PC,,0,1541980800
virtual-villagers-2-the-lost-children,Virtual Villagers 2: The Lost Children,PC,,2,1210550400
virtual-villagers-2-the-lost-children-for-ipad,Virtual Villagers 2: The Lost Children for iPad,iOS,,0,1289606400
virtual-villagers-a-new-home,Virtual Villagers: A New Home,PC,,3,1153180800
pianista-the-legendary-virtuoso,Pianista: The Legendary Virtuoso,NS,,0,1540425600
virus--1,Virus,PC,,0,1528416000
viscera-cleanup-detail-santa-s-rampage,Viscera Cleanup Detail: Santa's Rampage,PC,,7,1386892800
viscera-cleanup-detail,Viscera Cleanup Detail,PC,,16,1445558400
viscera-cleanup-detail-shadow-warrior,Viscera Cleanup Detail: Shadow Warrior,PC,,8,1381449600
vitamin-connection,Vitamin Connection,NS,,0,1582156800
vitamin-r,Vitamin R,PSP,,0,1375920000
vitamin-x-destination,Vitamin X Destination,PSV,,0,1519257600
vitamin-x-detective-b6,Vitamin X Detective B6,PSP,,0,1328745600
vitamin-x-evolution-plus,Vitamin X Evolution Plus,PSP,,0,1283990400
vitamin-x-evolution,Vitamin X Evolution,DS,,0,1206576000
vitamin-x-to-z,Vitamin X to Z,PSP,,0,1298505600
vitamin-x,Vitamin X,PS2,,0,1175126400
vitamin-y,Vitamin Y,DS,,0,1225324800
vitamin-z--1,Vitamin Z,PS2,,0,1238025600
vitamin-z,Vitamin Z,PSV,,0,1432684800
vitamin-z-revolution,Vitamin Z Revolution,PSP,,0,1269475200
vitamin-z-graduation,Vitamin Z Graduation,PSP,,0,1359590400
vitrum,Vitrum,PC,,1,1398124800
viva-pinata-party-animals,Viva Piñata: Party Animals,X360,,2,1196899200
viva-pinata-pocket-paradise,Viva Pinata: Pocket Paradise,DS,,1,1220832000
viva-pinata-trouble-in-paradise,Viva Piñata: Trouble in Paradise,X360,,8,1221091200
vivisector-beast-within,Vivisector: Beast Within,PC,,1,1140739200
vixen-wars,Vixen Wars,PC,,0,1590451200
vlad-the-impaler,Vlad the Impaler,PC,,0,1405555200
vm-japan-vantage-master-mystic-far-east,VM Japan: Vantage Master - Mystic Far East,PC,,0,1025136000
vmx-racing,VMX Racing,PS,,0,870220800
voez,VOEZ,NS,,3,1489017600
voice-commander-a-microsoft-garage-project,"Voice Commander, a Microsoft Garage project",XOne,,0,1413936000
void-bastards,Void Bastards,PC,,9,1559088000
void-bastards-deluxe-bundle,Void Bastards: Deluxe Bundle,XOne,,0,1617062400
void-bastards-bang-tydy,Void Bastards: Bang Tydy,PC,,0,1568764800
void-trrlm-plus-plus-slash-slash-void-terrarium-plus-plus,void tRrLM();++ //Void Terrarium++,PS5,,0,1621296000
void-trrlm-slash-slash-void-terrarium,void tRrLM(); //Void Terrarium,NS,,0,1594944000
void--2,V.O.I.D.,PC,,0,1543449600
void-dementia,Void -Dementia-,PC,,0,1638230400
void-trrlm-plus-plus-ver-slash-slash-void-terrarium-plus-toriko-care-set,void tRrLM(); ++ver; //Void Terrarium Plus: Toriko Care Set,NS,,0,1613606400
voidexpanse,VoidExpanse,PC,,1,1427932800
volchaos,VolChaos,PC,,0,1449532800
volfoss,Volfoss,PS,,0,982800000
volgarr-the-viking,Volgarr the Viking,PC,,10,1379030400
volley-fire,Volley Fire,GB,,0,646617600
volleyball-challenge--1,Volleyball Challenge,NS,,0,1629072000
volleyball-challenge,Volleyball Challenge,PS2,,0,1092009600
beach-volleyball-challenge,Beach Volleyball Challenge,NS,,0,1632441600
volleyball,Volleyball,SNES,,0,522288000
80s-volleyball,80s Volleyball,PC,,0,1622678400
volt,Volt,PC,,0,1397433600
street-fighter-iv-volt-battle-protocol,Street Fighter IV Volt: Battle Protocol,iOS,Street Fighter,0,1309392000
volted,VOLTED,PC,,0,1531180800
voltage,Voltage,PC,,0,1559001600
voltage-drop,Voltage Drop,PC,,0,1539820800
voltron-cubes-of-olkarion,Voltron: Cubes of Olkarion,PC,,0,1567036800
voltron-defender-of-the-universe,Voltron: Defender of the Universe,X360,,0,1317600000
voodoo-chronicles-the-first-sign,Voodoo Chronicles: The First Sign,PC,,0,1318896000
voodoo-chronicles-the-first-sign-hd-directors-cut-edition,Voodoo Chronicles: The First Sign HD - Director's Cut Edition,PC,,0,1432771200
voodoo-dice,Voodoo Dice,PC,,0,1275609600
voodoo-vince-remastered,Voodoo Vince: Remastered,PC,,2,1492473600
voodoo-vince,Voodoo Vince,XB,,2,1064275200
voodoo-whisperer-curse-of-a-legend,Voodoo Whisperer Curse of a Legend,PC,,0,1393718400
vostok-inc,Vostok Inc.,PC,,1,1501027200
voxatron,Voxatron,PC,,0,1322697600
voyage-century,Voyage Century,PC,,0,1166745600
voyage-journey-to-the-moon,Voyage: Journey to the Moon,PC,,3,1124150400
vr-baseball-97,VR Baseball '97,PS,,0,862444800
vr-karts,VR Karts,PC,,1,1429228800
vr-karts-steamvr,VR Karts SteamVR,PC,,0,1463702400
vr-soccer,VR Soccer,PC,Premier League,0,1516320000
vr-soccer-training,VR Soccer Training,PC,,0,1521504000
vr-treasure-raider,VR Treasure Raider,PC,,0,1610668800
vrc-pro,VRC PRO,PC,,1,1427155200
vrc-pro-deluxe-off-road-tracks,VRC PRO: Deluxe Off-Road Tracks,PC,,0,1430179200
vrchat,VRChat,PC,,6,1485907200
vrog,VRog,PC,,0,1486684800
vroom-in-the-night-sky,Vroom in the night sky,NS,,0,1488499200
clu-clu-land-d,Clu Clu Land D,WiiU,,0,1384905600
arcade-archives-clu-clu-land,Arcade Archives: Clu Clu Land,NS,,0,1561680000
clu-clu-land,Clu Clu Land,WiiU,,1,1384905600
vt-tennis,VT Tennis,PSP,,0,1274745600
vvvvvv,VVVVVV,PC,,48,1263168000
wacky-races--2,Wacky Races,PS,,0,1003449600
wacky-races--1,Wacky Races,SNES,,0,725760000
wacky-races-crash-and-dash,Wacky Races: Crash & Dash,Wii,Wacky Racers,0,1213660800
wacky-races-starring-dastardly-and-muttley,Wacky Races Starring Dastardly & Muttley,PS2,,0,996364800
wacky-wheels-hd,Wacky Wheels HD,PC,,0,1477440000
wacky-world-of-sports,Wacky World of Sports,Wii,,0,1253059200
wade-hixton-s-counter-punch,Wade Hixton's Counter Punch,GBA,,0,1079308800
wagamama-high-spec,WAGAMAMA HIGH SPEC,PC,,1,1501113600
wakeboarding-hd,Wakeboarding HD,PS3,,0,1268870400
wakeboarding-unleashed-featuring-shaun-murray,Wakeboarding Unleashed Featuring Shaun Murray,PS2,,0,1057190400
wakedas,Wakedas,3DS,,0,1384387200
wakfu,Wakfu,PC,Krosmoz,3,1330473600
wakfu-the-brotherhood,WAKFU: The Brotherhood,PC,,0,1330473600
waku-waku-7,Waku Waku 7,NS,,0,1488499200
waku-waku-sweets-happy-sweets-making,WAKU WAKU SWEETS: Happy Sweets Making,3DS,,1,1522281600
waku-waku-volley,Waku Waku Volley,PS,,0,912038400
wakugumi-monochrome-puzzle,Wakugumi - Monochrome Puzzle,DSi,,0,1238544000
walk-it-out,Walk It Out!,Wii,,0,1265932800
wall-ball,Wall Ball,WiiU,,0,1487203200
walls-and-balls,Walls & Balls,iOS,,0,1464739200
wall-e,WALL-E,X360,WALL-E,3,1214265600
wall-street-kid,Wall Street Kid,SNES,,0,646790400
wall-street-raider,Wall Street Raider,PC,,0,504921600
wallace-and-gromit-in-project-zoo,Wallace and Gromit in Project Zoo,PC,Wallace & Gromit,1,1067558400
wallace-and-gromits-grand-adventures-episode-1-fright-of-the-bumblebees,Wallace & Gromit's Grand Adventures: Episode 1 - Fright of the Bumblebees,X360,Wallace & Gromit,1,1243382400
wallace-and-gromits-grand-adventures-episode-2-the-last-resort,Wallace & Gromit's Grand Adventures: Episode 2 - The Last Resort,X360,Wallace & Gromit,0,1257292800
last-resort,Last Resort,NS,,0,1496275200
wallace-and-gromits-grand-adventures-episode-3-muzzled,Wallace & Gromit's Grand Adventures: Episode 3 - Muzzled!,X360,Wallace & Gromit,1,1257292800
wallace-and-gromits-grand-adventures-episode-4-the-bogey-man,Wallace & Gromit's Grand Adventures: Episode 4 - The Bogey Man,X360,Wallace & Gromit,1,1257292800
wallace-gromit-the-curse-of-the-were-rabbit,Wallace & Gromit: The Curse of the Were-Rabbit,PS2,Wallace & Gromit,0,1128643200
wally-bear-and-the-no-gang,Wally Bear and the NO! Gang,SNES,,0,696902400
walt-disney-pictures-presents-enchanted,Walt Disney Pictures Presents Enchanted,DS,,0,1205366400
walt-disney-world-quest-magical-racing-tour,Walt Disney World Quest: Magical Racing Tour,PC,Disney,4,980294400
walt-disneys-alice-in-wonderland,Walt Disney's Alice in Wonderland,GBC,Disney,0,973296000
walt-disneys-the-jungle-book-mowglis-wild-adventure,Walt Disney's The Jungle Book: Mowgli's Wild Adventure,GBC,Disney,0,974678400
wand-of-fortune-r,Wand of Fortune R,PSV,,0,1458172800
wand-of-fortune-r2-jikuu-ni-shizumu-mokushiroku,Wand of Fortune R2: Jikuu ni Shizumu Mokushiroku,PSV,,0,1489017600
wand-of-fortune-r2-fd-kimi-ni-sasageru-epilogue,Wand of Fortune R2 FD: Kimi ni Sasageru Epilogue,PSV,,0,1538611200
wandering-willows,Wandering Willows,PC,,0,1246579200
wanderlust-rebirth,Wanderlust: Rebirth,PC,,1,1338854400
wandersong,Wandersong,PC,,4,1538006400
wangan-midnight,Wangan Midnight,PS3,,0,1183593600
wangan-trial,Wangan Trial,PS,,0,889228800
wanted--3,Wanted!,PC,,0,1009756800
wanted-corp,Wanted Corp.,PC,,1,1481155200
wanted-weapons-of-fate,Wanted: Weapons of Fate,X360,Wanted,11,1237248000
wappy-dog,Wappy Dog,DS,,0,1323302400
war-for-the-overworld,War for the Overworld,PC,,16,1427932800
war-for-the-overworld-crucible,War for the Overworld: Crucible,PC,,0,1481587200
war-for-the-overworld-the-under-games,War for the Overworld: The Under Games,PC,,0,1524182400
war-in-a-box-paper-tanks,War in a Box: Paper Tanks,PC,,0,1401926400
middle-earth-shadow-of-war,Middle-earth: Shadow of War,PC,The Lord of the Rings,270,1507593600
middle-earth-shadow-of-war-gold-edition,Middle-earth: Shadow of War - Gold Edition,PC,,2,1507593600
middle-earth-shadow-of-war-mithril-edition,Middle-earth: Shadow of War - Mithril Edition,PC,,0,1507593600
